category,kegg_drug,pubchem_cid,ligand_title,kegg_target,uniprot_id,target_uniprot_count,target_yamanishi_degree,ligand_yamanishi_degree,label,ligand_MolecularWeight,ligand_MonoisotopicMass,ligand_TPSA,ligand_Complexity,ligand_Charge,ligand_HBondDonorCount,ligand_HBondAcceptorCount,ligand_RotatableBondCount,ligand_HeavyAtomCount,ligand_IsotopeAtomCount,ligand_AtomStereoCount,ligand_DefinedAtomStereoCount,ligand_UndefinedAtomStereoCount,ligand_BondStereoCount,ligand_DefinedBondStereoCount,ligand_UndefinedBondStereoCount,ligand_CovalentUnitCount,ligand_Volume3D,ligand_FeatureCount3D,ligand_FeatureAcceptorCount3D,ligand_FeatureDonorCount3D,ligand_FeatureAnionCount3D,ligand_FeatureCationCount3D,ligand_FeatureRingCount3D,ligand_FeatureHydrophobeCount3D,ligand_ConformerModelRMSD3D,ligand_EffectiveRotorCount3D,ligand_ConformerCount3D,ligand_XLogP,ligand_MW,target_length,target_mass,target_degree_up,affinity,rank,total,inverted_rank,proportion
ion_channel,D00542,3562,Halothane,hsa:55503,Q9H1D0,1,9,34,1,197.38,195.89022,0,60,0,0,3,0,7,0,1,0,1,0,0,0,1,89.9,1,0,0,0,0,0,1,0.4,1,2,2.3,197.38,765,87286,1,-4.4178,6303,7536,1233,0.8363853503184714
ion_channel,D00542,3562,Halothane,hsa:773,O00555,1,14,34,1,197.38,195.89022,0,60,0,0,3,0,7,0,1,0,1,0,0,0,1,89.9,1,0,0,0,0,0,1,0.4,1,2,2.3,197.38,2506,282564,18,-2.6927,356,7536,7180,0.04723991507430998
ion_channel,D00542,3562,Halothane,hsa:774,Q00975,1,9,34,1,197.38,195.89022,0,60,0,0,3,0,7,0,1,0,1,0,0,0,1,89.9,1,0,0,0,0,0,1,0.4,1,2,2.3,197.38,2339,262496,2,-4.5472,6717,7536,819,0.8913216560509554
ion_channel,D00542,3562,Halothane,hsa:776,Q01668,2,15,34,1,197.38,195.89022,0,60,0,0,3,0,7,0,1,0,1,0,0,0,1,89.9,1,0,0,0,0,0,1,0.4,1,2,2.3,197.38,2161,245141,1,-4.2567,5607,7536,1929,0.7440286624203821
ion_channel,D00542,3562,Halothane,hsa:777,Q15878,2,10,34,1,197.38,195.89022,0,60,0,0,3,0,7,0,1,0,1,0,0,0,1,89.9,1,0,0,0,0,0,1,0.4,1,2,2.3,197.38,2313,261731,0,-4.7295,7120,7536,416,0.9447983014861996
ion_channel,D00542,3562,Halothane,hsa:779,Q13698,1,18,34,1,197.38,195.89022,0,60,0,0,3,0,7,0,1,0,1,0,0,0,1,89.9,1,0,0,0,0,0,1,0.4,1,2,2.3,197.38,1873,212350,6,-2.883,514,7536,7022,0.06820594479830148
ion_channel,D00542,3562,Halothane,hsa:781,P54289,1,12,34,1,197.38,195.89022,0,60,0,0,3,0,7,0,1,0,1,0,0,0,1,89.9,1,0,0,0,0,0,1,0.4,1,2,2.3,197.38,1103,124568,0,-5.3084,7521,7536,15,0.9980095541401274
ion_channel,D00542,3562,Halothane,hsa:782,Q02641,1,10,34,1,197.38,195.89022,0,60,0,0,3,0,7,0,1,0,1,0,0,0,1,89.9,1,0,0,0,0,0,1,0.4,1,2,2.3,197.38,598,65714,3,-4.1762,5203,7536,2333,0.6904193205944799
ion_channel,D00542,3562,Halothane,hsa:784,P54284,1,9,34,1,197.38,195.89022,0,60,0,0,3,0,7,0,1,0,1,0,0,0,1,89.9,1,0,0,0,0,0,1,0.4,1,2,2.3,197.38,484,54532,9,-4.1535,5074,7536,2462,0.6733014861995754
ion_channel,D00542,3562,Halothane,hsa:785,O00305,1,9,34,1,197.38,195.89022,0,60,0,0,3,0,7,0,1,0,1,0,0,0,1,89.9,1,0,0,0,0,0,1,0.4,1,2,2.3,197.38,520,58169,4,-3.6404,2347,7536,5189,0.3114384288747346
ion_channel,D00542,3562,Halothane,hsa:8911,Q9P0X4,1,15,34,1,197.38,195.89022,0,60,0,0,3,0,7,0,1,0,1,0,0,0,1,89.9,1,0,0,0,0,0,1,0.4,1,2,2.3,197.38,2223,245103,2,-4.23,5481,7536,2055,0.7273089171974523
ion_channel,D00542,3562,Halothane,hsa:8913,O43497,1,17,34,1,197.38,195.89022,0,60,0,0,3,0,7,0,1,0,1,0,0,0,1,89.9,1,0,0,0,0,0,1,0.4,1,2,2.3,197.38,2377,262472,0,-4.1591,5111,7536,2425,0.6782112526539278
ion_channel,D00542,3562,Halothane,hsa:8989,O75762,1,9,34,1,197.38,195.89022,0,60,0,0,3,0,7,0,1,0,1,0,0,0,1,89.9,1,0,0,0,0,0,1,0.4,1,2,2.3,197.38,1119,127501,1,-4.0266,4389,7536,3147,0.5824044585987261
ion_channel,D00543,3226,Enflurane,hsa:2554,P14867,2,32,4,1,184.49,183.9714332,9.2,107,0,0,6,3,10,0,1,0,1,0,0,0,1,103.4,1,1,0,0,0,0,0,0.6,3,10,2.1,184.49,456,51802,0,-4.7555,4126,7534,3408,0.5476506503849217
ion_channel,D00543,3226,Enflurane,hsa:2741,P23415,1,10,4,1,184.49,183.9714332,9.2,107,0,0,6,3,10,0,1,0,1,0,0,0,1,103.4,1,1,0,0,0,0,0,0.6,3,10,2.1,184.49,457,52624,4,-4.6457,3630,7534,3904,0.4818157685160605
ion_channel,D00543,3226,Enflurane,hsa:2890,P42261,2,8,4,1,184.49,183.9714332,9.2,107,0,0,6,3,10,0,1,0,1,0,0,0,1,103.4,1,1,0,0,0,0,0,0.6,3,10,2.1,184.49,906,101506,5,-2.9488,243,7534,7291,0.03225378285107513
ion_channel,D00544,4116,Methoxyflurane,hsa:2554,P14867,2,32,4,1,164.96,163.9607265,9.2,75,0,0,3,2,8,0,0,0,0,0,0,0,1,99.2,1,1,0,0,0,0,0,0.4,2,5,2.2,164.96,456,51802,0,-4.1777,4717,7536,2819,0.6259288747346072
ion_channel,D00544,4116,Methoxyflurane,hsa:2741,P23415,1,10,4,1,164.96,163.9607265,9.2,75,0,0,3,2,8,0,0,0,0,0,0,0,1,99.2,1,1,0,0,0,0,0,0.4,2,5,2.2,164.96,457,52624,4,-3.9266,3335,7536,4201,0.44254246284501064
ion_channel,D00544,4116,Methoxyflurane,hsa:2890,P42261,2,8,4,1,164.96,163.9607265,9.2,75,0,0,3,2,8,0,0,0,0,0,0,0,1,99.2,1,1,0,0,0,0,0,0.4,2,5,2.2,164.96,906,101506,5,-2.6219,263,7536,7273,0.03489915074309979
ion_channel,D00545,3763,Isoflurane,hsa:2554,P14867,2,32,18,1,184.49,183.9714332,9.2,102,0,0,6,2,10,0,1,0,1,0,0,0,1,104.8,1,1,0,0,0,0,0,0.6,3,9,2.1,184.49,456,51802,0,-4.7986,4689,7535,2846,0.6222959522229595
ion_channel,D00545,3763,Isoflurane,hsa:2557,P48169,2,16,18,1,184.49,183.9714332,9.2,102,0,0,6,2,10,0,1,0,1,0,0,0,1,104.8,1,1,0,0,0,0,0,0.6,3,9,2.1,184.49,554,61623,0,-4.4072,2920,7535,4615,0.38752488387524886
ion_channel,D00545,3763,Isoflurane,hsa:2558,P31644,1,16,18,1,184.49,183.9714332,9.2,102,0,0,6,2,10,0,1,0,1,0,0,0,1,104.8,1,1,0,0,0,0,0,0.6,3,9,2.1,184.49,462,52146,0,-4.4857,3214,7535,4321,0.426542800265428
ion_channel,D00545,3763,Isoflurane,hsa:2561,P47870,1,10,18,1,184.49,183.9714332,9.2,102,0,0,6,2,10,0,1,0,1,0,0,0,1,104.8,1,1,0,0,0,0,0,0.6,3,9,2.1,184.49,512,59150,0,-5.2046,6372,7535,1163,0.8456536164565361
ion_channel,D00545,3763,Isoflurane,hsa:2562,P28472,1,10,18,1,184.49,183.9714332,9.2,102,0,0,6,2,10,0,1,0,1,0,0,0,1,104.8,1,1,0,0,0,0,0,0.6,3,9,2.1,184.49,473,54116,1,-4.4857,3215,7535,4320,0.42667551426675515
ion_channel,D00545,3763,Isoflurane,hsa:2563,O14764,2,10,18,1,184.49,183.9714332,9.2,102,0,0,6,2,10,0,1,0,1,0,0,0,1,104.8,1,1,0,0,0,0,0,0.6,3,9,2.1,184.49,452,50708,4,-4.3164,2578,7535,4957,0.34213669542136693
ion_channel,D00545,3763,Isoflurane,hsa:2566,P18507,1,10,18,1,184.49,183.9714332,9.2,102,0,0,6,2,10,0,1,0,1,0,0,0,1,104.8,1,1,0,0,0,0,0,0.6,3,9,2.1,184.49,475,55186,2,-4.2414,2277,7535,5258,0.3021897810218978
ion_channel,D00545,3763,Isoflurane,hsa:2741,P23415,1,10,18,1,184.49,183.9714332,9.2,102,0,0,6,2,10,0,1,0,1,0,0,0,1,104.8,1,1,0,0,0,0,0,0.6,3,9,2.1,184.49,457,52624,4,-4.3658,2765,7535,4770,0.3669542136695421
ion_channel,D00545,3763,Isoflurane,hsa:2890,P42261,2,8,18,1,184.49,183.9714332,9.2,102,0,0,6,2,10,0,1,0,1,0,0,0,1,104.8,1,1,0,0,0,0,0,0.6,3,9,2.1,184.49,906,101506,5,-2.9147,253,7535,7282,0.033576642335766425
ion_channel,D00546,42113,Desflurane,hsa:2554,P14867,2,32,4,1,168.04,168.0009837,9.2,97,0,0,7,2,10,0,1,0,1,0,0,0,1,94.5,1,1,0,0,0,0,0,0.6,3,6,2.6,168.04,456,51802,0,-4.8649,4445,7519,3074,0.5911690384359622
ion_channel,D00546,42113,Desflurane,hsa:2741,P23415,1,10,4,1,168.04,168.0009837,9.2,97,0,0,7,2,10,0,1,0,1,0,0,0,1,94.5,1,1,0,0,0,0,0,0.6,3,6,2.6,168.04,457,52624,4,-4.4182,2568,7519,4951,0.34153477856097886
ion_channel,D00546,42113,Desflurane,hsa:2890,P42261,2,8,4,1,168.04,168.0009837,9.2,97,0,0,7,2,10,0,1,0,1,0,0,0,1,94.5,1,1,0,0,0,0,0,0.6,3,6,2.6,168.04,906,101506,5,-2.941,253,7519,7266,0.03364809150152946
ion_channel,D00547,5206,Sevoflurane,hsa:2554,P14867,2,32,20,1,200.05,200.0072119,9.2,121,0,0,8,2,12,0,0,0,0,0,0,0,1,112.5,1,1,0,0,0,0,0,0.6,4,3,2.8,200.05,456,51802,0,-5.1615,5008,7573,2565,0.6612967120031692
ion_channel,D00547,5206,Sevoflurane,hsa:2557,P48169,2,16,20,1,200.05,200.0072119,9.2,121,0,0,8,2,12,0,0,0,0,0,0,0,1,112.5,1,1,0,0,0,0,0,0.6,4,3,2.8,200.05,554,61623,0,-4.771,3466,7573,4107,0.4576785950085831
ion_channel,D00547,5206,Sevoflurane,hsa:2558,P31644,1,16,20,1,200.05,200.0072119,9.2,121,0,0,8,2,12,0,0,0,0,0,0,0,1,112.5,1,1,0,0,0,0,0,0.6,4,3,2.8,200.05,462,52146,0,-4.4762,2405,7573,5168,0.31757559751749637
ion_channel,D00547,5206,Sevoflurane,hsa:2561,P47870,1,10,20,1,200.05,200.0072119,9.2,121,0,0,8,2,12,0,0,0,0,0,0,0,1,112.5,1,1,0,0,0,0,0,0.6,4,3,2.8,200.05,512,59150,0,-5.3018,5618,7573,1955,0.7418460319556318
ion_channel,D00547,5206,Sevoflurane,hsa:2562,P28472,1,10,20,1,200.05,200.0072119,9.2,121,0,0,8,2,12,0,0,0,0,0,0,0,1,112.5,1,1,0,0,0,0,0,0.6,4,3,2.8,200.05,473,54116,1,-4.9118,4024,7573,3549,0.5313614155552621
ion_channel,D00547,5206,Sevoflurane,hsa:2563,O14764,2,10,20,1,200.05,200.0072119,9.2,121,0,0,8,2,12,0,0,0,0,0,0,0,1,112.5,1,1,0,0,0,0,0,0.6,4,3,2.8,200.05,452,50708,4,-4.4523,2332,7573,5241,0.3079360887363
ion_channel,D00547,5206,Sevoflurane,hsa:2566,P18507,1,10,20,1,200.05,200.0072119,9.2,121,0,0,8,2,12,0,0,0,0,0,0,0,1,112.5,1,1,0,0,0,0,0,0.6,4,3,2.8,200.05,475,55186,2,-4.8485,3758,7573,3815,0.49623663013336855
ion_channel,D00547,5206,Sevoflurane,hsa:2741,P23415,1,10,20,1,200.05,200.0072119,9.2,121,0,0,8,2,12,0,0,0,0,0,0,0,1,112.5,1,1,0,0,0,0,0,0.6,4,3,2.8,200.05,457,52624,4,-4.4968,2475,7573,5098,0.3268189621022052
ion_channel,D00547,5206,Sevoflurane,hsa:2742,P23416,1,5,20,1,200.05,200.0072119,9.2,121,0,0,8,2,12,0,0,0,0,0,0,0,1,112.5,1,1,0,0,0,0,0,0.6,4,3,2.8,200.05,452,52002,0,-5.2556,5412,7573,2161,0.7146441304634887
ion_channel,D00547,5206,Sevoflurane,hsa:2743,P48167,1,4,20,1,200.05,200.0072119,9.2,121,0,0,8,2,12,0,0,0,0,0,0,0,1,112.5,1,1,0,0,0,0,0,0.6,4,3,2.8,200.05,497,56122,1,-4.7252,3289,7573,4284,0.43430608741581933
ion_channel,D00547,5206,Sevoflurane,hsa:2890,P42261,2,8,20,1,200.05,200.0072119,9.2,121,0,0,8,2,12,0,0,0,0,0,0,0,1,112.5,1,1,0,0,0,0,0,0.6,4,3,2.8,200.05,906,101506,5,-3.088,293,7573,7280,0.03869008319028126
ion_channel,D00548,667484,Etomidate,hsa:2554,P14867,2,32,15,1,244.29,244.1211778,44.1,277,0,0,3,5,18,0,1,1,0,0,0,0,1,197.6,4,1,0,0,1,2,0,0.6,5,10,3,244.29,456,51802,0,-5.7101,3568,7466,3898,0.4778998124832574
ion_channel,D00548,667484,Etomidate,hsa:2557,P48169,2,16,15,1,244.29,244.1211778,44.1,277,0,0,3,5,18,0,1,1,0,0,0,0,1,197.6,4,1,0,0,1,2,0,0.6,5,10,3,244.29,554,61623,0,-6.0918,4806,7466,2660,0.6437181891240289
ion_channel,D00548,667484,Etomidate,hsa:2558,P31644,1,16,15,1,244.29,244.1211778,44.1,277,0,0,3,5,18,0,1,1,0,0,0,0,1,197.6,4,1,0,0,1,2,0,0.6,5,10,3,244.29,462,52146,0,-5.9148,4249,7466,3217,0.5691133136887222
ion_channel,D00548,667484,Etomidate,hsa:2561,P47870,1,10,15,1,244.29,244.1211778,44.1,277,0,0,3,5,18,0,1,1,0,0,0,0,1,197.6,4,1,0,0,1,2,0,0.6,5,10,3,244.29,512,59150,0,-5.962,4416,7466,3050,0.5914813822662738
ion_channel,D00548,667484,Etomidate,hsa:2562,P28472,1,10,15,1,244.29,244.1211778,44.1,277,0,0,3,5,18,0,1,1,0,0,0,0,1,197.6,4,1,0,0,1,2,0,0.6,5,10,3,244.29,473,54116,1,-5.9148,4250,7466,3216,0.5692472542191267
ion_channel,D00548,667484,Etomidate,hsa:2563,O14764,2,10,15,1,244.29,244.1211778,44.1,277,0,0,3,5,18,0,1,1,0,0,0,0,1,197.6,4,1,0,0,1,2,0,0.6,5,10,3,244.29,452,50708,4,-5.7307,3631,7466,3835,0.48633806589874096
ion_channel,D00548,667484,Etomidate,hsa:2566,P18507,1,10,15,1,244.29,244.1211778,44.1,277,0,0,3,5,18,0,1,1,0,0,0,0,1,197.6,4,1,0,0,1,2,0,0.6,5,10,3,244.29,475,55186,2,-5.8191,3940,7466,3526,0.5277256897937316
ion_channel,D00549,4943,Propofol,hsa:2554,P14867,2,32,19,1,178.27,178.1357652,20.2,135,0,1,1,2,13,0,0,0,0,0,0,0,1,154.3,4,0,1,0,0,1,2,0.6,2,3,3.8,178.27,456,51802,0,-5.4668,3685,7573,3888,0.4865971213521722
ion_channel,D00549,4943,Propofol,hsa:2557,P48169,2,16,19,1,178.27,178.1357652,20.2,135,0,1,1,2,13,0,0,0,0,0,0,0,1,154.3,4,0,1,0,0,1,2,0.6,2,3,3.8,178.27,554,61623,0,-5.445,3608,7573,3965,0.4764294203089925
ion_channel,D00549,4943,Propofol,hsa:2558,P31644,1,16,19,1,178.27,178.1357652,20.2,135,0,1,1,2,13,0,0,0,0,0,0,0,1,154.3,4,0,1,0,0,1,2,0.6,2,3,3.8,178.27,462,52146,0,-5.6885,4462,7573,3111,0.5891984682424403
ion_channel,D00549,4943,Propofol,hsa:2561,P47870,1,10,19,1,178.27,178.1357652,20.2,135,0,1,1,2,13,0,0,0,0,0,0,0,1,154.3,4,0,1,0,0,1,2,0.6,2,3,3.8,178.27,512,59150,0,-5.759,4685,7573,2888,0.6186451868480127
ion_channel,D00549,4943,Propofol,hsa:2562,P28472,1,10,19,1,178.27,178.1357652,20.2,135,0,1,1,2,13,0,0,0,0,0,0,0,1,154.3,4,0,1,0,0,1,2,0.6,2,3,3.8,178.27,473,54116,1,-5.6885,4463,7573,3110,0.5893305163079361
ion_channel,D00549,4943,Propofol,hsa:2563,O14764,2,10,19,1,178.27,178.1357652,20.2,135,0,1,1,2,13,0,0,0,0,0,0,0,1,154.3,4,0,1,0,0,1,2,0.6,2,3,3.8,178.27,452,50708,4,-5.4079,3458,7573,4115,0.4566222104846164
ion_channel,D00549,4943,Propofol,hsa:2566,P18507,1,10,19,1,178.27,178.1357652,20.2,135,0,1,1,2,13,0,0,0,0,0,0,0,1,154.3,4,0,1,0,0,1,2,0.6,2,3,3.8,178.27,475,55186,2,-5.4481,3617,7573,3956,0.47761785289845504
ion_channel,D00549,4943,Propofol,hsa:2741,P23415,1,10,19,1,178.27,178.1357652,20.2,135,0,1,1,2,13,0,0,0,0,0,0,0,1,154.3,4,0,1,0,0,1,2,0.6,2,3,3.8,178.27,457,52624,4,-5.1543,2564,7573,5009,0.33857123993133503
ion_channel,D00549,4943,Propofol,hsa:2742,P23416,1,5,19,1,178.27,178.1357652,20.2,135,0,1,1,2,13,0,0,0,0,0,0,0,1,154.3,4,0,1,0,0,1,2,0.6,2,3,3.8,178.27,452,52002,0,-6.0853,5662,7573,1911,0.7476561468374489
ion_channel,D00549,4943,Propofol,hsa:2743,P48167,1,4,19,1,178.27,178.1357652,20.2,135,0,1,1,2,13,0,0,0,0,0,0,0,1,154.3,4,0,1,0,0,1,2,0.6,2,3,3.8,178.27,497,56122,1,-5.6362,4279,7573,3294,0.5650336722567014
ion_channel,D00550,4192,Midazolam,hsa:2554,P14867,2,32,15,1,325.8,325.0782033,30.2,471,0,0,3,1,23,0,0,0,0,0,0,0,1,242.5,6,1,0,0,1,4,0,0.6,1.2,8,2.5,325.8,456,51802,0,-7.268,3862,7397,3535,0.5221035554954712
ion_channel,D00550,4192,Midazolam,hsa:2557,P48169,2,16,15,1,325.8,325.0782033,30.2,471,0,0,3,1,23,0,0,0,0,0,0,0,1,242.5,6,1,0,0,1,4,0,0.6,1.2,8,2.5,325.8,554,61623,0,-6.8952,2781,7397,4616,0.3759632283358118
ion_channel,D00550,4192,Midazolam,hsa:2558,P31644,1,16,15,1,325.8,325.0782033,30.2,471,0,0,3,1,23,0,0,0,0,0,0,0,1,242.5,6,1,0,0,1,4,0,0.6,1.2,8,2.5,325.8,462,52146,0,-7.5576,4673,7397,2724,0.6317425983506827
ion_channel,D00550,4192,Midazolam,hsa:2561,P47870,1,10,15,1,325.8,325.0782033,30.2,471,0,0,3,1,23,0,0,0,0,0,0,0,1,242.5,6,1,0,0,1,4,0,0.6,1.2,8,2.5,325.8,512,59150,0,-7.9257,5601,7397,1796,0.7571988644044884
ion_channel,D00550,4192,Midazolam,hsa:2562,P28472,1,10,15,1,325.8,325.0782033,30.2,471,0,0,3,1,23,0,0,0,0,0,0,0,1,242.5,6,1,0,0,1,4,0,0.6,1.2,8,2.5,325.8,473,54116,1,-7.5576,4674,7397,2723,0.631877788292551
ion_channel,D00550,4192,Midazolam,hsa:2563,O14764,2,10,15,1,325.8,325.0782033,30.2,471,0,0,3,1,23,0,0,0,0,0,0,0,1,242.5,6,1,0,0,1,4,0,0.6,1.2,8,2.5,325.8,452,50708,4,-7.1248,3434,7397,3963,0.46424226037582805
ion_channel,D00550,4192,Midazolam,hsa:2566,P18507,1,10,15,1,325.8,325.0782033,30.2,471,0,0,3,1,23,0,0,0,0,0,0,0,1,242.5,6,1,0,0,1,4,0,0.6,1.2,8,2.5,325.8,475,55186,2,-7.9942,5734,7397,1663,0.7751791266729755
ion_channel,D00552,2337,Benzocaine,hsa:55800,Q9NY72,1,8,14,1,165.19,165.0789786,52.3,151,0,1,3,3,12,0,0,0,0,0,0,0,1,133.6,4,1,1,0,1,1,0,0.6,3,7,1.9,165.19,215,24702,103,-5.1761,3775,7535,3760,0.5009953550099535
ion_channel,D00552,2337,Benzocaine,hsa:6324,Q07699,1,8,14,1,165.19,165.0789786,52.3,151,0,1,3,3,12,0,0,0,0,0,0,0,1,133.6,4,1,1,0,1,1,0,0.6,3,7,1.9,165.19,218,24707,1,-5.2036,3867,7535,3668,0.5132050431320504
ion_channel,D00552,2337,Benzocaine,hsa:6328,Q9NY46,2,31,14,1,165.19,165.0789786,52.3,151,0,1,3,3,12,0,0,0,0,0,0,0,1,133.6,4,1,1,0,1,1,0,0.6,3,7,1.9,165.19,2000,226294,0,-6.1249,6795,7535,740,0.9017916390179164
ion_channel,D00552,2337,Benzocaine,hsa:6329,P35499,1,31,14,1,165.19,165.0789786,52.3,151,0,1,3,3,12,0,0,0,0,0,0,0,1,133.6,4,1,1,0,1,1,0,0.6,3,7,1.9,165.19,1836,208061,1,-5.4252,4669,7535,2866,0.6196416721964167
ion_channel,D00552,2337,Benzocaine,hsa:6330,Q8IWT1,2,8,14,1,165.19,165.0789786,52.3,151,0,1,3,3,12,0,0,0,0,0,0,0,1,133.6,4,1,1,0,1,1,0,0.6,3,7,1.9,165.19,228,24969,1,-4.9679,3022,7535,4513,0.40106171201061713
ion_channel,D00552,2337,Benzocaine,hsa:6332,Q01118,1,8,14,1,165.19,165.0789786,52.3,151,0,1,3,3,12,0,0,0,0,0,0,0,1,133.6,4,1,1,0,1,1,0,0.6,3,7,1.9,165.19,1682,193493,1,-5.7546,5852,7535,1683,0.7766423357664234
ion_channel,D00552,2337,Benzocaine,hsa:6336,Q9Y5Y9,1,24,14,1,165.19,165.0789786,52.3,151,0,1,3,3,12,0,0,0,0,0,0,0,1,133.6,4,1,1,0,1,1,0,0.6,3,7,1.9,165.19,1956,220626,0,-5.7027,5682,7535,1853,0.7540809555408096
ion_channel,D00552,2337,Benzocaine,hsa:6337,P37088,1,9,14,1,165.19,165.0789786,52.3,151,0,1,3,3,12,0,0,0,0,0,0,0,1,133.6,4,1,1,0,1,1,0,0.6,3,7,1.9,165.19,669,75704,2,-5.6493,5471,7535,2064,0.726078301260783
ion_channel,D00552,2337,Benzocaine,hsa:6338,P51168,2,9,14,1,165.19,165.0789786,52.3,151,0,1,3,3,12,0,0,0,0,0,0,0,1,133.6,4,1,1,0,1,1,0,0.6,3,7,1.9,165.19,640,72659,1,-5.2156,3913,7535,3622,0.5193098871930989
ion_channel,D00552,2337,Benzocaine,hsa:6340,P51170,2,9,14,1,165.19,165.0789786,52.3,151,0,1,3,3,12,0,0,0,0,0,0,0,1,133.6,4,1,1,0,1,1,0,0.6,3,7,1.9,165.19,649,74270,1,-5.7524,5847,7535,1688,0.7759787657597876
ion_channel,D00553,4906,Prilocaine,hsa:6331,Q14524,1,36,1,1,220.31,220.1575633,41.1,218,0,2,2,5,16,0,1,0,1,0,0,0,1,185.5,6,1,2,0,1,1,1,0.8,6,10,2.1,220.31,2016,226940,9,-6.4591,5919,7531,1612,0.7859514008763776
ion_channel,D00560,16362,Pimozide,hsa:5310,P98161,1,10,30,1,461.5,461.2278689,35.6,632,0,1,4,7,34,0,0,0,0,0,0,0,1,362.6,8,1,1,0,1,5,0,1,8.2,10,6.3,461.5,4303,462529,6,-10.0709,6484,7366,882,0.8802606570730382
ion_channel,D00560,16362,Pimozide,hsa:55503,Q9H1D0,1,9,30,1,461.5,461.2278689,35.6,632,0,1,4,7,34,0,0,0,0,0,0,0,1,362.6,8,1,1,0,1,5,0,1,8.2,10,6.3,461.5,765,87286,1,-11.6763,7266,7366,100,0.9864241107792561
ion_channel,D00560,16362,Pimozide,hsa:6261,P21817,1,17,30,1,461.5,461.2278689,35.6,632,0,1,4,7,34,0,0,0,0,0,0,0,1,362.6,8,1,1,0,1,5,0,1,8.2,10,6.3,461.5,5038,565176,0,-9.9164,6326,7366,1040,0.8588107521042628
ion_channel,D00560,16362,Pimozide,hsa:6262,Q92736,1,16,30,1,461.5,461.2278689,35.6,632,0,1,4,7,34,0,0,0,0,0,0,0,1,362.6,8,1,1,0,1,5,0,1,8.2,10,6.3,461.5,4967,564567,3,-9.4787,5810,7366,1556,0.788759163725224
ion_channel,D00560,16362,Pimozide,hsa:6263,Q15413,1,16,30,1,461.5,461.2278689,35.6,632,0,1,4,7,34,0,0,0,0,0,0,0,1,362.6,8,1,1,0,1,5,0,1,8.2,10,6.3,461.5,4870,552042,0,-9.6009,5967,7366,1399,0.810073309801792
ion_channel,D00560,16362,Pimozide,hsa:773,O00555,1,14,30,1,461.5,461.2278689,35.6,632,0,1,4,7,34,0,0,0,0,0,0,0,1,362.6,8,1,1,0,1,5,0,1,8.2,10,6.3,461.5,2506,282564,18,-6.1755,445,7366,6921,0.060412707032310616
ion_channel,D00560,16362,Pimozide,hsa:779,Q13698,1,18,30,1,461.5,461.2278689,35.6,632,0,1,4,7,34,0,0,0,0,0,0,0,1,362.6,8,1,1,0,1,5,0,1,8.2,10,6.3,461.5,1873,212350,6,-6.6239,692,7366,6674,0.0939451534075482
ion_channel,D00560,16362,Pimozide,hsa:781,P54289,1,12,30,1,461.5,461.2278689,35.6,632,0,1,4,7,34,0,0,0,0,0,0,0,1,362.6,8,1,1,0,1,5,0,1,8.2,10,6.3,461.5,1103,124568,0,-9.5113,5855,7366,1511,0.7948683138745588
ion_channel,D00560,16362,Pimozide,hsa:782,Q02641,1,10,30,1,461.5,461.2278689,35.6,632,0,1,4,7,34,0,0,0,0,0,0,0,1,362.6,8,1,1,0,1,5,0,1,8.2,10,6.3,461.5,598,65714,3,-7.9968,3005,7366,4361,0.40795547108335595
ion_channel,D00560,16362,Pimozide,hsa:784,P54284,1,9,30,1,461.5,461.2278689,35.6,632,0,1,4,7,34,0,0,0,0,0,0,0,1,362.6,8,1,1,0,1,5,0,1,8.2,10,6.3,461.5,484,54532,9,-9.1747,5347,7366,2019,0.7259027966331795
ion_channel,D00560,16362,Pimozide,hsa:785,O00305,1,9,30,1,461.5,461.2278689,35.6,632,0,1,4,7,34,0,0,0,0,0,0,0,1,362.6,8,1,1,0,1,5,0,1,8.2,10,6.3,461.5,520,58169,4,-7.6908,2345,7366,5021,0.31835460222644585
ion_channel,D00560,16362,Pimozide,hsa:8989,O75762,1,9,30,1,461.5,461.2278689,35.6,632,0,1,4,7,34,0,0,0,0,0,0,0,1,362.6,8,1,1,0,1,5,0,1,8.2,10,6.3,461.5,1119,127501,1,-9.1632,5331,7366,2035,0.7237306543578604
ion_channel,D00574,2145,Aminoglutethimide,hsa:1141,P17787,2,8,1,1,232.28,232.1211778,72.2,321,0,2,3,2,17,0,1,0,1,0,0,0,1,180.5,8,2,2,0,1,2,1,0.6,2.8,8,1.2,232.28,502,57019,2,-6.1636,3952,7527,3575,0.5250431778929189
ion_channel,D00611,13221,Mecamylamine Hydrochloride,hsa:1135,Q15822,1,20,9,1,203.75,203.1440774,12,197,0,2,1,1,13,0,3,0,3,0,0,0,2,,,,,,,,,,,0,,203.75,529,59765,0,-4.3748,1670,7364,5694,0.22677892449755568
ion_channel,D00611,13221,Mecamylamine Hydrochloride,hsa:1136,P32297,1,14,9,1,203.75,203.1440774,12,197,0,2,1,1,13,0,3,0,3,0,0,0,2,,,,,,,,,,,0,,203.75,505,57480,0,-4.9136,3607,7364,3757,0.4898153177620858
ion_channel,D00611,13221,Mecamylamine Hydrochloride,hsa:1137,P43681,3,13,9,1,203.75,203.1440774,12,197,0,2,1,1,13,0,3,0,3,0,0,0,2,,,,,,,,,,,0,,203.75,627,69957,9,-5.4355,5523,7364,1841,0.75
