category,kegg_drug,pubchem_cid,ligand_title,kegg_target,uniprot_id,target_uniprot_count,target_yamanishi_degree,ligand_yamanishi_degree,label,ligand_MolecularWeight,ligand_MonoisotopicMass,ligand_TPSA,ligand_Complexity,ligand_Charge,ligand_HBondDonorCount,ligand_HBondAcceptorCount,ligand_RotatableBondCount,ligand_HeavyAtomCount,ligand_IsotopeAtomCount,ligand_AtomStereoCount,ligand_DefinedAtomStereoCount,ligand_UndefinedAtomStereoCount,ligand_BondStereoCount,ligand_DefinedBondStereoCount,ligand_UndefinedBondStereoCount,ligand_CovalentUnitCount,ligand_Volume3D,ligand_FeatureCount3D,ligand_FeatureAcceptorCount3D,ligand_FeatureDonorCount3D,ligand_FeatureAnionCount3D,ligand_FeatureCationCount3D,ligand_FeatureRingCount3D,ligand_FeatureHydrophobeCount3D,ligand_ConformerModelRMSD3D,ligand_EffectiveRotorCount3D,ligand_ConformerCount3D,ligand_XLogP,ligand_MW,target_length,target_mass,target_degree_up
gpcr,D00180,5280723,Alprostadil,hsa:3355,P30939,1,7,3,0,354.5,354.2406242,94.8,432,0,3,5,13,25,0,4,4,0,1,1,0,1,292.9,13,5,2,1,0,1,4,1.2,13.8,10,3.2,354.5,366,41709,0
gpcr,D00451,5358,Sumatriptan,hsa:4543,P48039,1,1,11,0,295.4,295.1354481,73.6,405,0,2,4,6,20,0,0,0,0,0,0,0,1,228.4,8,2,2,0,2,2,0,0.8,6,10,0.9,295.4,350,39375,6
gpcr,D02910,2157,Amiodarone,hsa:3362,P50406,1,5,2,0,645.3,645.02369,42.7,547,0,0,4,11,31,0,0,0,0,0,0,0,1,379.3,10,3,0,0,1,3,3,1.4,11,10,7.6,645.3,440,46954,3
gpcr,D00675,77997,Rizatriptan Benzoate,hsa:152,P18825,2,15,2,0,391.5,391.2008251,87,412,0,2,5,6,29,0,0,0,0,0,0,0,2,,,,,,,,,,,0,,391.5,462,49522,11
gpcr,D00542,3562,Halothane,hsa:3362,P50406,1,5,1,0,197.38,195.89022,0,60,0,0,3,0,7,0,1,0,1,0,0,0,1,89.9,1,0,0,0,0,0,1,0.4,1,2,2.3,197.38,440,46954,3
gpcr,D00646,443879,Tolterodine,hsa:150,P08913,1,29,2,0,325.5,325.2405646,23.5,340,0,1,2,7,24,0,1,1,0,0,0,0,1,274.6,6,0,1,0,1,2,2,0.8,7,10,5.6,325.5,465,50647,0
gpcr,D00499,4737,Pentobarbital,hsa:185,P30556,2,8,1,0,226.27,226.1317424,75.3,305,0,2,3,4,16,0,1,0,1,0,0,0,1,173.4,9,3,2,0,0,1,3,0.6,4.6,10,2.1,226.27,359,41061,6
gpcr,D01242,92163,Prilocaine Hydrochloride,hsa:3361,P47898,2,4,1,0,256.77,256.134241,41.1,218,0,3,2,5,17,0,1,0,1,0,0,0,2,,,,,,,,,,,0,,256.77,357,40255,0
gpcr,D00493,4917,Prochlorperazine,hsa:3361,P47898,2,4,6,0,373.9,373.1379466,35,429,0,0,4,4,25,0,0,0,0,0,0,0,1,287.8,7,0,0,0,3,4,0,0.8,5.6,10,4.9,373.9,357,40255,0
gpcr,D02588,6917793,Montirelin,hsa:4985,P41143,1,2,1,0,408.5,408.1579744,176,647,0,4,6,6,28,0,4,4,0,0,0,0,1,300.9,12,4,4,0,1,3,0,1.2,10,10,-1.7,408.5,372,40369,10
gpcr,D00673,3033332,Ranitidine Hydrochloride,hsa:3357,P41595,1,6,1,0,350.87,350.1179395,112,347,0,3,7,9,22,0,0,0,0,1,1,0,2,,,,,,,,,,,0,,350.87,481,54298,2
gpcr,D02342,2405,Bisoprolol,hsa:3357,P41595,1,6,2,0,325.4,325.2253085,60,278,0,2,5,12,23,0,1,0,1,0,0,0,1,268.1,10,4,2,0,1,1,2,1.2,12,10,1.9,325.4,481,54298,2
gpcr,D00521,5405,Terfenadine,hsa:135,P29274,3,4,1,0,471.7,471.3137296,43.7,582,0,2,3,9,35,0,1,0,1,0,0,0,1,390.3,10,2,2,0,1,4,1,1,10.2,10,6.6,471.7,412,44707,12
gpcr,D00509,91430,Phentolamine Methanesulfonate,hsa:2550,Q9UBS5,2,1,6,0,377.5,377.1409274,111,456,0,3,6,4,26,0,0,0,0,0,0,0,2,,,,,,,,,,,0,,377.5,961,108320,6
gpcr,D00954,13109,Levonorgestrel,hsa:3351,P28222,3,10,1,0,312.4,312.2089301,37.3,609,0,1,2,2,23,0,6,6,0,0,0,0,1,251.4,9,2,1,0,0,4,2,0.6,2.8,1,3.3,312.4,390,43568,2
gpcr,D02359,33572,Ritodrine,hsa:151,P18089,1,25,1,0,287.35,287.1521435,72.7,284,0,4,4,6,21,0,2,2,0,0,0,0,1,232.1,8,1,4,0,1,2,0,0.8,6,10,2.3,287.35,450,49954,1
gpcr,D01925,656609,Taltirelin tetrahydrate,hsa:3362,P50406,1,5,1,0,477.5,477.2183256,175,714,0,8,10,6,33,0,3,3,0,0,0,0,5,,,,,,,,,,,0,,477.5,440,46954,3
gpcr,D00270,2726,Chlorpromazine,hsa:1910,P24530,1,1,7,0,318.9,318.0957475,31.8,339,0,0,3,4,21,0,0,0,0,0,0,0,1,245.9,5,0,0,0,2,3,0,0.6,4.4,10,5.2,318.9,442,49644,1
gpcr,D00499,4737,Pentobarbital,hsa:2915,P41594,1,1,1,0,226.27,226.1317424,75.3,305,0,2,3,4,16,0,1,0,1,0,0,0,1,173.4,9,3,2,0,0,1,3,0.6,4.6,10,2.1,226.27,1212,132469,2
gpcr,D01051,5265,Spiperone,hsa:3357,P41595,1,6,6,0,395.5,395.2009052,52.7,577,0,1,5,6,29,0,0,0,0,0,0,0,1,309.3,9,2,1,0,2,4,0,1,7.6,10,3,395.5,481,54298,2
gpcr,D01024,5362376,Tamsulosin Hydrochloride,hsa:3362,P50406,1,5,3,0,445,444.1485709,108,539,0,3,7,11,29,0,1,1,0,0,0,0,2,,,,,,,,,,,0,,445,440,46954,3
gpcr,D00765,441351,Rocuronium Bromide,hsa:2550,Q9UBS5,2,1,1,0,609.7,608.31887,59,898,0,1,6,6,39,0,10,10,0,0,0,0,2,,,,,,,,,,,0,,609.7,961,108320,6
gpcr,D00522,2541,Candesartan,hsa:153,P08588,1,31,1,0,440.5,440.1596885,119,660,0,2,7,7,33,0,0,0,0,0,0,0,1,337.3,10,2,0,1,2,5,0,1,7,10,4.1,440.5,477,51224,5
gpcr,D00426,5073,Risperidone,hsa:1814,P35462,3,13,4,0,410.5,410.2118043,61.9,731,0,0,6,4,30,0,0,0,0,0,0,0,1,317,8,2,0,0,1,5,0,0.8,6,10,2.7,410.5,400,44195,0
gpcr,D01712,157313,Epinastine Hydrochloride,hsa:4985,P41143,1,2,2,0,285.77,285.1032752,41.6,378,0,2,1,0,20,0,1,0,1,0,0,0,2,,,,,,,,,,,0,,285.77,372,40369,10
gpcr,D03879,36811,Dobutamine,hsa:4543,P48039,1,1,3,0,301.4,301.1677936,72.7,305,0,4,4,7,22,0,1,0,1,0,0,0,1,244.4,7,0,4,0,1,2,0,0.8,7,10,3.4,301.4,350,39375,6
gpcr,D00676,59772,Sumatriptan Succinate,hsa:152,P18825,2,15,3,0,413.5,413.1620568,148,498,0,4,8,9,28,0,0,0,0,0,0,0,2,,,,,,,,,,,0,,413.5,462,49522,11
gpcr,D00480,6014,Promethazine Hydrochloride,hsa:6752,P30874,1,2,1,0,320.9,320.1113975,31.8,298,0,1,3,3,21,0,1,0,1,0,0,0,2,,,,,,,,,,,0,,320.9,369,41333,3
gpcr,D01965,5312125,Silodosin,hsa:4985,P41143,1,2,3,0,495.5,495.234491,97.1,654,0,3,9,13,35,0,1,1,0,0,0,0,1,374.2,12,4,3,0,2,3,0,1.2,14.6,10,3.6,495.5,372,40369,10
gpcr,D01871,71177,"Piperidine, 1-methyl-3-(9H-thioxanthen-9-ylmethyl)-, hydrochloride, hydrate (1:1:1)",hsa:6010,P08100,1,1,5,0,363.9,363.1423633,29.5,349,0,2,3,2,24,0,1,0,1,0,0,0,3,,,,,,,,,,,0,,363.9,348,38893,2
gpcr,D00364,3957,Loratadine,hsa:3354,P28566,1,5,1,0,382.9,382.1448057,42.4,569,0,0,3,2,27,0,0,0,0,0,0,0,1,293.6,6,2,0,0,0,4,0,0.8,4.4,10,5.2,382.9,365,41682,3
gpcr,D00079,5280360,Prostaglandin E2,hsa:6010,P08100,1,1,1,0,352.5,352.2249741,94.8,469,0,3,5,12,25,0,4,4,0,2,2,0,1,291.2,12,5,2,1,0,1,3,1.2,12.8,10,2.8,352.5,348,38893,2
gpcr,D00604,20179,Clonidine Hydrochloride,hsa:153,P08588,1,31,4,0,266.6,264.99403,36.4,222,0,3,1,2,15,0,0,0,0,0,0,0,2,,,,,,,,,,,0,,266.6,477,51224,5
gpcr,D02721,5311181,Iloprost,hsa:3362,P50406,1,5,2,0,360.5,360.2300595,77.8,606,0,3,4,8,26,0,6,5,1,2,2,0,1,300.9,12,4,2,1,0,2,3,1.2,9,10,2.8,360.5,440,46954,3
gpcr,D02234,11954233,Cyproheptadine hydrochloride sesquihydrate,hsa:3363,P34969,1,3,3,0,701.8,700.3198488,9.5,423,0,5,5,0,49,0,0,0,0,0,0,0,7,,,,,,,,,,,0,,701.8,479,53555,1
ion_channel,D01603,65889,Apafant,hsa:3749,Q03721,1,2,1,0,456,455.1182738,101,691,0,0,6,4,31,0,0,0,0,0,0,0,1,336.8,10,3,0,0,2,5,0,0.8,6.4,10,1.1,456,635,69767,1
ion_channel,D00274,2769,Cisapride (USP/INN),hsa:8001,O75311,2,1,1,0,465.9,465.1830623,86.1,581,0,2,7,9,32,0,2,0,2,0,0,0,1,351,11,4,2,0,2,3,0,1.4,11.2,10,3.4,465.9,464,53800,1
ion_channel,D00640,36708,Propafenone Hydrochloride,hsa:56479,Q9NR82,1,2,9,0,377.9,377.1757714,58.6,368,0,3,4,11,26,0,1,0,1,0,0,0,2,,,,,,,,,,,0,,377.9,932,102179,0
ion_channel,D02261,2723885,Quinine hydrochloride hydrate,hsa:1139,P36544,1,11,2,0,396.9,396.1815851,47.6,457,0,4,6,4,27,0,4,3,1,0,0,0,4,,,,,,,,,,,0,,396.9,502,56449,9
ion_channel,D00373,5452,Thioridazine,hsa:776,Q01668,2,15,1,0,370.6,370.1537412,57.1,432,0,0,4,4,25,0,1,0,1,0,0,0,1,293.1,7,0,0,0,2,4,1,0.8,5.6,10,5.9,370.6,2161,245141,1
ion_channel,D00533,34312,Oxcarbazepine,hsa:6340,P51170,2,9,1,0,252.27,252.0898776,63.4,382,0,1,2,0,19,0,0,0,0,0,0,0,1,194.9,6,2,1,0,0,3,0,0.6,1.4,8,1.7,252.27,649,74270,1
ion_channel,D00513,4828,Pindolol,hsa:55584,Q9UGM1,1,14,3,0,248.32,248.1524779,57.3,248,0,3,3,6,18,0,1,0,1,0,0,0,1,201,10,2,3,0,2,2,1,0.8,6,10,1.8,248.32,479,54807,1
ion_channel,D03580,9859832,"1R-cis-3,3,5-trimethylcyclohexyl ester5-oxo-L-proline",hsa:2742,P23416,1,5,9,0,253.34,253.1677936,55.4,351,0,1,3,3,18,0,3,3,0,0,0,0,1,200.9,6,2,1,0,0,2,1,0.6,5,10,2.6,253.34,452,52002,0
ion_channel,D00549,4943,Propofol,hsa:6335,Q15858,1,23,19,0,178.27,178.1357652,20.2,135,0,1,1,2,13,0,0,0,0,0,0,0,1,154.3,4,0,1,0,0,1,2,0.6,2,3,3.8,178.27,1988,226372,0
ion_channel,D00547,5206,Sevoflurane,hsa:2904,Q13224,2,3,20,0,200.05,200.0072119,9.2,121,0,0,8,2,12,0,0,0,0,0,0,0,1,112.5,1,1,0,0,0,0,0,0.6,4,3,2.8,200.05,1484,166367,7
ion_channel,D00552,2337,Benzocaine,hsa:55584,Q9UGM1,1,14,14,0,165.19,165.0789786,52.3,151,0,1,3,3,12,0,0,0,0,0,0,0,1,133.6,4,1,1,0,1,1,0,0.6,3,7,1.9,165.19,479,54807,1
ion_channel,D01828,2161,Amlexanox,hsa:9132,P56696,2,3,1,0,298.29,298.0953569,103,467,0,2,6,2,22,0,0,0,0,0,0,0,1,224,10,3,1,1,1,3,1,0.6,2,2,3.1,298.29,695,77101,0
ion_channel,D00477,66068,Procainamide Hydrochloride,hsa:1135,Q15822,1,20,7,0,271.78,271.14514,58.4,221,0,3,3,6,18,0,0,0,0,0,0,0,2,,,,,,,,,,,0,,271.78,529,59765,0
ion_channel,D01603,65889,Apafant,hsa:6328,Q9NY46,2,31,1,0,456,455.1182738,101,691,0,0,6,4,31,0,0,0,0,0,0,0,1,336.8,10,3,0,0,2,5,0,0.8,6.4,10,1.1,456,2000,226294,0
ion_channel,D01799,71793,Glyclopyramide,hsa:6328,Q9NY46,2,31,1,0,303.77,303.0444402,86.9,409,0,2,4,3,19,0,0,0,0,0,0,0,1,214.4,7,3,2,0,0,2,0,0.8,6,10,0.9,303.77,2000,226294,0
ion_channel,D03365,11954344,Carvedilol Phosphate,hsa:2743,P48167,1,4,8,0,1027,1026.34287,308,557,0,13,19,20,71,0,2,0,2,0,0,0,5,,,,,,,,,,,0,,1027,497,56122,1
ion_channel,D00537,5284627,Topiramate,hsa:2566,P18507,1,10,3,0,339.36,339.0987878,124,556,0,1,9,3,22,0,4,4,0,0,0,0,1,237.3,13,7,1,0,0,3,2,0.8,4.6,10,-0.8,339.36,475,55186,2
ion_channel,D00319,3333,Felodipine,hsa:3778,Q12791,1,12,5,0,384.2,383.0691135,64.6,614,0,1,5,6,25,0,1,0,1,0,0,0,1,282.5,6,2,1,0,1,2,0,0.8,6.4,10,3.9,384.2,1236,137560,5
ion_channel,D00438,4497,Nimodipine,hsa:1137,P43681,3,13,6,0,418.4,418.1740012,120,736,0,1,8,9,30,0,1,0,1,0,0,0,1,321.8,11,5,1,1,1,2,1,1,10.4,10,3.1,418.4,627,69957,9
ion_channel,D02262,61367,Quinine sulfate (USP),hsa:6326,Q99250,1,23,2,0,782.9,782.3560651,176,538,0,6,14,8,55,0,8,6,2,0,0,0,5,,,,,,,,,,,0,,782.9,2005,227975,2
ion_channel,D00319,3333,Felodipine,hsa:6332,Q01118,1,8,5,0,384.2,383.0691135,64.6,614,0,1,5,6,25,0,1,0,1,0,0,0,1,282.5,6,2,1,0,1,2,0,0.8,6.4,10,3.9,384.2,1682,193493,1
ion_channel,D00775,5070,Riluzole,hsa:6529,P30531,1,1,25,0,234.2,234.0074685,76.4,238,0,1,7,1,15,0,0,0,0,0,0,0,1,155.7,5,1,1,0,1,2,0,0.6,2,4,3.6,234.2,599,67074,1
ion_channel,D00354,3878,Lamotrigine,hsa:776,Q01668,2,15,7,0,256.09,255.0078506,90.7,242,0,2,5,1,16,0,0,0,0,0,0,0,1,172.7,6,0,2,0,2,2,0,0.6,1,3,1.4,256.09,2161,245141,1
ion_channel,D00649,68540,Amiloride Hydrochloride,hsa:2898,Q13002,4,1,14,0,302.12,301.0456927,161,279,0,7,7,1,18,0,0,0,0,0,0,0,4,,,,,,,,,,,0,,302.12,908,102583,0
ion_channel,D00533,34312,Oxcarbazepine,hsa:784,P54284,1,9,1,0,252.27,252.0898776,63.4,382,0,1,2,0,19,0,0,0,0,0,0,0,1,194.9,6,2,1,0,0,3,0,0.6,1.4,8,1.7,252.27,484,54532,9
ion_channel,D00380,5505,Tolbutamide,hsa:2903,Q12879,2,3,2,0,270.35,270.1038136,83.7,354,0,2,3,5,18,0,0,0,0,0,0,0,1,207,7,3,2,0,0,1,1,0.8,7,10,2.3,270.35,1464,165283,5
ion_channel,D00294,3019,Diazoxide,hsa:10369,Q9Y698,1,9,80,0,230.67,229.9916763,66.9,360,0,1,3,0,14,0,0,0,0,0,0,0,1,155.9,6,2,2,0,0,2,0,0.4,0.2,1,1.2,230.67,323,35966,1
ion_channel,D06172,38945,Tocainide,hsa:2897,P39086,1,3,1,0,192.26,192.1262631,55.1,195,0,2,2,2,14,0,1,0,1,0,0,0,1,159.1,5,1,2,0,1,1,0,0.6,3,5,0.8,192.26,918,103981,0
ion_channel,D02630,33630,Penfluridol,hsa:6340,P51170,2,9,3,0,524,523.170133,23.5,647,0,1,7,7,36,0,0,0,0,0,0,0,1,386.4,7,1,1,0,1,4,0,1,9.2,10,7.3,524,649,74270,1
ion_channel,D00367,4020,Mazindol,hsa:5310,P98161,1,10,2,0,284.74,284.0716407,35.8,419,0,1,2,1,20,0,1,0,1,0,0,0,1,215.5,7,1,1,0,1,4,0,0.6,1.6,4,2.2,284.74,4303,462529,6
ion_channel,D00616,62920,Diltiazem Hydrochloride,hsa:7225,Q9Y210,1,1,8,0,451,450.1380062,84.4,565,0,1,6,7,30,0,2,2,0,0,0,0,2,,,,,,,,,,,0,,451,931,106326,1
ion_channel,D00480,6014,Promethazine Hydrochloride,hsa:55584,Q9UGM1,1,14,1,0,320.9,320.1113975,31.8,298,0,1,3,3,21,0,1,0,1,0,0,0,2,,,,,,,,,,,0,,320.9,479,54807,1
ion_channel,D00654,3647,Hydroflumethiazide,hsa:9992,Q9Y6J6,1,2,1,0,331.3,330.9908326,135,578,0,3,10,1,20,0,0,0,0,0,0,0,1,205,10,4,3,0,1,2,0,0.6,2.6,2,0.4,331.3,123,14472,0
ion_channel,D00539,3291,Ethosuximide,hsa:3778,Q12791,1,12,3,0,141.17,141.0789786,46.2,188,0,1,2,1,10,0,1,0,1,0,0,0,1,112.4,5,2,1,0,0,1,1,0.4,1.6,6,0.4,141.17,1236,137560,5
ion_channel,D00336,3488,Glibenclamide,hsa:2903,Q12879,2,3,3,0,494,493.1438199,122,746,0,3,5,8,33,0,0,0,0,0,0,0,1,365.7,11,5,3,0,0,3,0,1.2,12.2,10,4.8,494,1464,165283,5
ion_channel,D02347,6914273,Dantrolene,hsa:6332,Q01118,1,8,1,0,314.25,314.0651194,121,524,0,1,6,3,23,0,0,0,0,1,1,0,1,230.2,11,6,1,1,0,3,0,0.8,4.6,8,1.7,314.25,1682,193493,1
ion_channel,D00274,2769,Cisapride (USP/INN),hsa:2566,P18507,1,10,1,0,465.9,465.1830623,86.1,581,0,2,7,9,32,0,2,0,2,0,0,0,1,351,11,4,2,0,2,3,0,1.4,11.2,10,3.4,465.9,475,55186,2
ion_channel,D00761,24244,Metocurine Iodide,hsa:784,P54284,1,9,1,0,906.6,906.16018,55.4,1060,0,0,8,4,50,0,2,2,0,0,0,0,3,,,,,,,,,,,0,,906.6,484,54532,9
ion_channel,D05156,2735102,Nicotine Bitartrate,hsa:55800,Q9NY72,1,8,10,0,498.4,498.1697036,248,281,0,10,16,7,34,0,5,5,0,0,0,0,5,,,,,,,,,,,0,,498.4,215,24702,103
ion_channel,D02566,4011,Maprotiline,hsa:2897,P39086,1,3,1,0,277.4,277.1830497,12,339,0,1,1,4,21,0,0,0,0,0,0,0,1,225.9,5,0,1,0,1,3,0,0.6,4.4,8,4.6,277.4,918,103981,0
ion_channel,D00709,5284583,Levetiracetam,hsa:3757,Q12809,2,10,2,0,170.21,170.1055277,63.4,203,0,1,2,3,12,0,1,1,0,0,0,0,1,134.6,5,2,1,0,0,1,1,0.6,3.8,10,-0.3,170.21,1159,126655,3
ion_channel,D00642,64642,Quinaglute (TN),hsa:8001,O75311,2,1,17,0,520.6,520.2420807,184,627,0,7,11,9,37,0,8,7,1,0,0,0,2,,,,,,,,,,,0,,520.6,464,53800,1
ion_channel,D03742,5360696,Dextromethorphan,hsa:2558,P31644,1,16,3,0,271.4,271.1936144,12.5,370,0,0,2,1,20,0,3,3,0,0,0,0,1,216.6,6,1,0,0,1,4,0,0.6,2.6,2,3.4,271.4,462,52146,0
ion_channel,D00536,3331,Felbamate,hsa:6833,Q09428,1,4,4,0,238.24,238.0953569,105,246,0,2,4,7,17,0,0,0,0,0,0,0,1,180.9,5,2,2,0,0,1,0,0.8,7,10,0.6,238.24,1581,176992,1
ion_channel,D00812,65327,Desipramine Hydrochloride,hsa:6331,Q14524,1,36,1,0,302.8,302.1549764,15.3,267,0,2,2,4,21,0,0,0,0,0,0,0,2,,,,,,,,,,,0,,302.8,2016,226940,9
ion_channel,D00546,42113,Desflurane,hsa:2558,P31644,1,16,4,0,168.04,168.0009837,9.2,97,0,0,7,2,10,0,1,0,1,0,0,0,1,94.5,1,1,0,0,0,0,0,0.6,3,6,2.6,168.04,462,52146,0
ion_channel,D02088,108173,Tocainide Hydrochloride,hsa:3752,Q9UK17,1,4,7,0,228.72,228.1029409,55.1,195,0,3,2,2,15,0,1,0,1,0,0,0,2,,,,,,,,,,,0,,228.72,655,73451,1
ion_channel,D00640,36708,Propafenone Hydrochloride,hsa:2563,O14764,2,10,9,0,377.9,377.1757714,58.6,368,0,3,4,11,26,0,1,0,1,0,0,0,2,,,,,,,,,,,0,,377.9,452,50708,4
ion_channel,D00563,4205,Mirtazapine,hsa:3753,P15382,3,3,1,0,265.35,265.1578976,19.4,345,0,0,3,0,20,0,1,0,1,0,0,0,1,208.5,7,1,0,0,2,4,0,0.6,1,4,3.3,265.35,129,14675,2
ion_channel,D00319,3333,Felodipine,hsa:3759,P63252,1,2,5,0,384.2,383.0691135,64.6,614,0,1,5,6,25,0,1,0,1,0,0,0,1,282.5,6,2,1,0,1,2,0,0.8,6.4,10,3.9,384.2,427,48288,8
ion_channel,D02207,23422,(+)-Tubocurarine chloride pentahydrate,hsa:40,Q16515,1,1,17,0,771.7,770.2948159,85.6,990,0,8,13,2,52,0,2,2,0,0,0,0,8,,,,,,,,,,,0,,771.7,512,57709,1
ion_channel,D00704,5281077,Ethchlorvynol,hsa:2890,P42261,2,8,1,0,144.6,144.0341926,20.2,154,0,1,1,3,9,0,1,0,1,1,1,0,1,115.6,4,1,1,0,0,0,2,0.4,2,10,1.5,144.6,906,101506,5
ion_channel,D01969,119442,Gallopamil Hydrochloride,hsa:2895,O43424,1,1,2,0,521.1,520.2704001,73.2,639,0,1,7,14,36,0,1,0,1,0,0,0,2,,,,,,,,,,,0,,521.1,1007,113356,0
ion_channel,D02163,5282479,Fluphenazine Maleate,hsa:5310,P98161,1,10,1,0,553.6,553.1858267,130,663,0,3,12,8,38,0,0,0,0,1,1,0,2,,,,,,,,,,,0,,553.6,4303,462529,6
ion_channel,D00546,42113,Desflurane,hsa:10369,Q9Y698,1,9,4,0,168.04,168.0009837,9.2,97,0,0,7,2,10,0,1,0,1,0,0,0,1,94.5,1,1,0,0,0,0,0,0.6,3,6,2.6,168.04,323,35966,1
ion_channel,D04048,6918111,"(2S)-N-(2,6-dimethylphenyl)-1-propyl-2-piperidinecarboxamide hydrochloride monohydrate",hsa:8911,Q9P0X4,1,15,9,0,328.9,328.1917559,33.3,308,0,3,3,4,22,0,1,1,0,0,0,0,3,,,,,,,,,,,0,,328.9,2223,245103,2
ion_channel,D00495,8280,Paramethadione,hsa:6338,P51168,2,9,1,0,157.17,157.0738932,46.6,214,0,0,3,1,11,0,1,0,1,0,0,0,1,121.3,4,2,0,0,0,1,1,0.4,1.6,6,0.8,157.17,640,72659,1
ion_channel,D02207,23422,(+)-Tubocurarine chloride pentahydrate,hsa:5024,P56373,1,1,17,0,771.7,770.2948159,85.6,990,0,8,13,2,52,0,2,2,0,0,0,0,8,,,,,,,,,,,0,,771.7,397,44289,0
ion_channel,D00274,2769,Cisapride (USP/INN),hsa:6326,Q99250,1,23,1,0,465.9,465.1830623,86.1,581,0,2,7,9,32,0,2,0,2,0,0,0,1,351,11,4,2,0,2,3,0,1.4,11.2,10,3.4,465.9,2005,227975,2
ion_channel,D00451,5358,Sumatriptan,hsa:3784,P51787,2,5,3,0,295.4,295.1354481,73.6,405,0,2,4,6,20,0,0,0,0,0,0,0,1,228.4,8,2,2,0,2,2,0,0.8,6,10,0.9,295.4,676,74699,2
ion_channel,D00293,3016,Diazepam,hsa:3776,O95069,3,3,19,0,284.74,284.0716407,32.7,403,0,0,2,1,20,0,0,0,0,0,0,0,1,217.3,5,2,0,0,0,3,0,0.6,1.4,2,3,284.74,426,47093,0
ion_channel,D02362,43815,Paroxetine,hsa:6329,P35499,1,31,1,0,329.4,329.1427217,39.7,402,0,1,5,4,24,0,2,2,0,0,0,0,1,252.1,9,3,1,0,1,4,0,0.8,5.8,10,3.5,329.4,1836,208061,1
ion_channel,D00504,4753,Phenacemide,hsa:781,P54289,1,12,1,0,178.19,178.0742276,72.2,198,0,2,2,2,13,0,0,0,0,0,0,0,1,140.1,5,2,2,0,0,1,0,0.6,4,10,0.9,178.19,1103,124568,0
ion_channel,D00351,47576,Ketoconazole,hsa:2895,O43424,1,1,3,0,531.4,530.1487608,69.1,735,0,0,6,7,36,0,2,2,0,0,0,0,1,390.3,11,4,0,0,2,5,0,1,10.2,10,4.3,531.4,1007,113356,0
ion_channel,D00549,4943,Propofol,hsa:56479,Q9NR82,1,2,19,0,178.27,178.1357652,20.2,135,0,1,1,2,13,0,0,0,0,0,0,0,1,154.3,4,0,1,0,0,1,2,0.6,2,3,3.8,178.27,932,102179,0
ion_channel,D04999,4158,Methylphenidate,hsa:6332,Q01118,1,8,2,0,233.31,233.1415788,38.3,249,0,1,3,4,17,0,2,0,2,0,0,0,1,188.4,5,1,1,0,1,2,0,0.6,5.2,10,0.2,233.31,1682,193493,1
ion_channel,D00228,2170,Amoxapine,hsa:3781,Q9H2S1,1,11,2,0,313.8,313.0981898,36.9,424,0,1,3,1,22,0,0,0,0,0,0,0,1,233.7,8,1,1,0,2,4,0,0.6,2.4,4,2.6,313.8,579,63760,1
ion_channel,D00336,3488,Glibenclamide,hsa:5310,P98161,1,10,3,0,494,493.1438199,122,746,0,3,5,8,33,0,0,0,0,0,0,0,1,365.7,11,5,3,0,0,3,0,1.2,12.2,10,4.8,494,4303,462529,6
ion_channel,D00779,2381,Biperiden,hsa:773,O00555,1,14,1,0,311.5,311.2249145,23.5,422,0,1,2,5,23,0,4,0,4,0,0,0,1,257.2,6,1,1,0,1,3,0,0.8,6.8,10,4.3,311.5,2506,282564,18
ion_channel,D00638,41022,Flecainide Acetate,hsa:3759,P63252,1,2,12,0,474.4,474.1589408,96.9,531,0,3,12,7,32,0,1,0,1,0,0,0,2,,,,,,,,,,,0,,474.4,427,48288,8
ion_channel,D00547,5206,Sevoflurane,hsa:1139,P36544,1,11,20,0,200.05,200.0072119,9.2,121,0,0,8,2,12,0,0,0,0,0,0,0,1,112.5,1,1,0,0,0,0,0,0.6,4,3,2.8,200.05,502,56449,9
ion_channel,D00552,2337,Benzocaine,hsa:8989,O75762,1,9,14,0,165.19,165.0789786,52.3,151,0,1,3,3,12,0,0,0,0,0,0,0,1,133.6,4,1,1,0,1,1,0,0.6,3,7,1.9,165.19,1119,127501,1
ion_channel,D01599,8248,Batel,hsa:1137,P43681,3,13,1,0,452.6,452.2205747,171,222,0,4,6,8,31,0,0,0,0,0,0,0,3,,,,,,,,,,,0,,452.6,627,69957,9
ion_channel,D01854,6918235,Mitiglinide Calcium Hydrate,hsa:6529,P30531,1,1,1,0,704.9,704.3349575,123,411,0,2,8,8,49,0,6,6,0,0,0,0,5,,,,,,,,,,,0,,704.9,599,67074,1
ion_channel,D00303,3114,Disopyramide,hsa:2554,P14867,2,32,15,0,339.5,339.2310626,59.2,409,0,1,3,8,25,0,1,0,1,0,0,0,1,271.9,8,2,1,0,1,2,2,0.8,8,6,3.2,339.5,456,51802,0
ion_channel,D00195,5362471,"Morphinan-6-ol, 7,8-didehydro-4,5-epoxy-3-methoxy-17-methyl-, monohydrate, (5alpha,6alpha)-",hsa:3783,O15554,1,9,9,0,317.4,317.1627082,42.9,509,0,2,5,1,23,0,5,5,0,0,0,0,2,,,,,,,,,,,0,,317.4,427,47696,10
