category,kegg_drug,pubchem_cid,ligand_title,kegg_target,uniprot_id,target_uniprot_count,target_yamanishi_degree,ligand_yamanishi_degree,label,ligand_MolecularWeight,ligand_MonoisotopicMass,ligand_TPSA,ligand_Complexity,ligand_Charge,ligand_HBondDonorCount,ligand_HBondAcceptorCount,ligand_RotatableBondCount,ligand_HeavyAtomCount,ligand_IsotopeAtomCount,ligand_AtomStereoCount,ligand_DefinedAtomStereoCount,ligand_UndefinedAtomStereoCount,ligand_BondStereoCount,ligand_DefinedBondStereoCount,ligand_UndefinedBondStereoCount,ligand_CovalentUnitCount,ligand_Volume3D,ligand_FeatureCount3D,ligand_FeatureAcceptorCount3D,ligand_FeatureDonorCount3D,ligand_FeatureAnionCount3D,ligand_FeatureCationCount3D,ligand_FeatureRingCount3D,ligand_FeatureHydrophobeCount3D,ligand_ConformerModelRMSD3D,ligand_EffectiveRotorCount3D,ligand_ConformerCount3D,ligand_XLogP,ligand_MW,ligand_MACCS_0,ligand_MACCS_1,ligand_MACCS_2,ligand_MACCS_3,ligand_MACCS_4,ligand_MACCS_5,ligand_MACCS_6,ligand_MACCS_7,ligand_MACCS_8,ligand_MACCS_9,ligand_MACCS_10,ligand_MACCS_11,ligand_MACCS_12,ligand_MACCS_13,ligand_MACCS_14,ligand_MACCS_15,ligand_MACCS_16,ligand_MACCS_17,ligand_MACCS_18,ligand_MACCS_19,ligand_MACCS_20,ligand_MACCS_21,ligand_MACCS_22,ligand_MACCS_23,ligand_MACCS_24,ligand_MACCS_25,ligand_MACCS_26,ligand_MACCS_27,ligand_MACCS_28,ligand_MACCS_29,ligand_MACCS_30,ligand_MACCS_31,ligand_MACCS_32,ligand_MACCS_33,ligand_MACCS_34,ligand_MACCS_35,ligand_MACCS_36,ligand_MACCS_37,ligand_MACCS_38,ligand_MACCS_39,ligand_MACCS_40,ligand_MACCS_41,ligand_MACCS_42,ligand_MACCS_43,ligand_MACCS_44,ligand_MACCS_45,ligand_MACCS_46,ligand_MACCS_47,ligand_MACCS_48,ligand_MACCS_49,ligand_MACCS_50,ligand_MACCS_51,ligand_MACCS_52,ligand_MACCS_53,ligand_MACCS_54,ligand_MACCS_55,ligand_MACCS_56,ligand_MACCS_57,ligand_MACCS_58,ligand_MACCS_59,ligand_MACCS_60,ligand_MACCS_61,ligand_MACCS_62,ligand_MACCS_63,ligand_MACCS_64,ligand_MACCS_65,ligand_MACCS_66,ligand_MACCS_67,ligand_MACCS_68,ligand_MACCS_69,ligand_MACCS_70,ligand_MACCS_71,ligand_MACCS_72,ligand_MACCS_73,ligand_MACCS_74,ligand_MACCS_75,ligand_MACCS_76,ligand_MACCS_77,ligand_MACCS_78,ligand_MACCS_79,ligand_MACCS_80,ligand_MACCS_81,ligand_MACCS_82,ligand_MACCS_83,ligand_MACCS_84,ligand_MACCS_85,ligand_MACCS_86,ligand_MACCS_87,ligand_MACCS_88,ligand_MACCS_89,ligand_MACCS_90,ligand_MACCS_91,ligand_MACCS_92,ligand_MACCS_93,ligand_MACCS_94,ligand_MACCS_95,ligand_MACCS_96,ligand_MACCS_97,ligand_MACCS_98,ligand_MACCS_99,ligand_MACCS_100,ligand_MACCS_101,ligand_MACCS_102,ligand_MACCS_103,ligand_MACCS_104,ligand_MACCS_105,ligand_MACCS_106,ligand_MACCS_107,ligand_MACCS_108,ligand_MACCS_109,ligand_MACCS_110,ligand_MACCS_111,ligand_MACCS_112,ligand_MACCS_113,ligand_MACCS_114,ligand_MACCS_115,ligand_MACCS_116,ligand_MACCS_117,ligand_MACCS_118,ligand_MACCS_119,ligand_MACCS_120,ligand_MACCS_121,ligand_MACCS_122,ligand_MACCS_123,ligand_MACCS_124,ligand_MACCS_125,ligand_MACCS_126,ligand_MACCS_127,ligand_MACCS_128,ligand_MACCS_129,ligand_MACCS_130,ligand_MACCS_131,ligand_MACCS_132,ligand_MACCS_133,ligand_MACCS_134,ligand_MACCS_135,ligand_MACCS_136,ligand_MACCS_137,ligand_MACCS_138,ligand_MACCS_139,ligand_MACCS_140,ligand_MACCS_141,ligand_MACCS_142,ligand_MACCS_143,ligand_MACCS_144,ligand_MACCS_145,ligand_MACCS_146,ligand_MACCS_147,ligand_MACCS_148,ligand_MACCS_149,ligand_MACCS_150,ligand_MACCS_151,ligand_MACCS_152,ligand_MACCS_153,ligand_MACCS_154,ligand_MACCS_155,ligand_MACCS_156,ligand_MACCS_157,ligand_MACCS_158,ligand_MACCS_159,ligand_MACCS_160,ligand_MACCS_161,ligand_MACCS_162,ligand_MACCS_163,ligand_MACCS_164,ligand_MACCS_165,target_length,target_mass,target_degree_up
enzyme,D00002,5893,Nadide (JAN/USAN/INN),hsa:2582,Q14376,2,1,37,1,664.4,664.1169476,318,1130,1,8,18,11,44,0,8,8,0,0,0,0,1,449.3,26,11,6,0,4,5,0,2,13,10,-5.9,664.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,348,38282,1
enzyme,D00002,5893,Nadide (JAN/USAN/INN),hsa:2597,P04406,2,1,37,1,664.4,664.1169476,318,1130,1,8,18,11,44,0,8,8,0,0,0,0,1,449.3,26,11,6,0,4,5,0,2,13,10,-5.9,664.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,335,36053,30
enzyme,D00002,5893,Nadide (JAN/USAN/INN),hsa:2746,P00367,2,2,37,1,664.4,664.1169476,318,1130,1,8,18,11,44,0,8,8,0,0,0,0,1,449.3,26,11,6,0,4,5,0,2,13,10,-5.9,664.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,558,61398,2
enzyme,D00002,5893,Nadide (JAN/USAN/INN),hsa:2936,P00390,2,3,37,1,664.4,664.1169476,318,1130,1,8,18,11,44,0,8,8,0,0,0,0,1,449.3,26,11,6,0,4,5,0,2,13,10,-5.9,664.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,522,56257,0
enzyme,D00002,5893,Nadide (JAN/USAN/INN),hsa:3028,Q99714,2,1,37,1,664.4,664.1169476,318,1130,1,8,18,11,44,0,8,8,0,0,0,0,1,449.3,26,11,6,0,4,5,0,2,13,10,-5.9,664.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,261,26923,6
enzyme,D00002,5893,Nadide (JAN/USAN/INN),hsa:3033,Q16836,2,1,37,1,664.4,664.1169476,318,1130,1,8,18,11,44,0,8,8,0,0,0,0,1,449.3,26,11,6,0,4,5,0,2,13,10,-5.9,664.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,314,34294,0
enzyme,D00002,5893,Nadide (JAN/USAN/INN),hsa:3292,P14061,1,1,37,1,664.4,664.1169476,318,1130,1,8,18,11,44,0,8,8,0,0,0,0,1,449.3,26,11,6,0,4,5,0,2,13,10,-5.9,664.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,328,34950,1
enzyme,D00002,5893,Nadide (JAN/USAN/INN),hsa:3295,P51659,3,1,37,1,664.4,664.1169476,318,1130,1,8,18,11,44,0,8,8,0,0,0,0,1,449.3,26,11,6,0,4,5,0,2,13,10,-5.9,664.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,736,79686,0
enzyme,D00002,5893,Nadide (JAN/USAN/INN),hsa:349565,Q96T66,2,1,37,1,664.4,664.1169476,318,1130,1,8,18,11,44,0,8,8,0,0,0,0,1,449.3,26,11,6,0,4,5,0,2,13,10,-5.9,664.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,252,28322,0
enzyme,D00002,5893,Nadide (JAN/USAN/INN),hsa:3615,P12268,2,2,37,1,664.4,664.1169476,318,1130,1,8,18,11,44,0,8,8,0,0,0,0,1,449.3,26,11,6,0,4,5,0,2,13,10,-5.9,664.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,514,55805,8
enzyme,D00002,5893,Nadide (JAN/USAN/INN),hsa:3939,P00338,2,1,37,1,664.4,664.1169476,318,1130,1,8,18,11,44,0,8,8,0,0,0,0,1,449.3,26,11,6,0,4,5,0,2,13,10,-5.9,664.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,332,36689,7
enzyme,D00002,5893,Nadide (JAN/USAN/INN),hsa:3945,P07195,2,1,37,1,664.4,664.1169476,318,1130,1,8,18,11,44,0,8,8,0,0,0,0,1,449.3,26,11,6,0,4,5,0,2,13,10,-5.9,664.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,334,36638,9
enzyme,D00002,5893,Nadide (JAN/USAN/INN),hsa:4190,P40925,2,1,37,1,664.4,664.1169476,318,1130,1,8,18,11,44,0,8,8,0,0,0,0,1,449.3,26,11,6,0,4,5,0,2,13,10,-5.9,664.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,334,36426,1
enzyme,D00002,5893,Nadide (JAN/USAN/INN),hsa:4200,P23368,1,2,37,1,664.4,664.1169476,318,1130,1,8,18,11,44,0,8,8,0,0,0,0,1,449.3,26,11,6,0,4,5,0,2,13,10,-5.9,664.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,584,65444,0
