pubchem_cid,uniprot_id,in_old_bindingdb_positive,in_yamanishi_all,in_yamanishi_feature_complete
3385,Q8IZR3,0,1,0
3386,P48051,0,1,0
3386,Q92952,0,1,0
3386,Q9H2S1,0,1,1
3386,Q9UGI6,0,1,0
3393,A8K177,0,1,0
3393,A8K496,0,1,0
3393,O14764,0,1,1
3393,P14867,0,1,1
3393,P18505,0,1,0
3393,P18507,0,1,1
3393,P24046,0,1,0
3393,P28472,0,1,1
3393,P31644,0,1,1
3393,P34903,0,1,0
3393,P47869,0,1,0
3393,P47870,0,1,1
3393,P48169,0,1,1
3393,P78334,0,1,0
3393,Q16445,0,1,0
3393,Q99928,0,1,0
3393,Q9UN88,0,1,0
3393,X5D7F5,0,1,0
3393,X5DNL6,0,1,0
3394,P23219,0,1,1
3394,P35354,0,1,1
3395,P14416,0,1,1
3397,P10275,0,1,1
3397,Q9NUA2,0,1,0
34312,P33261,0,1,1
34312,Q14524,0,1,0
3440,A8K177,0,1,0
3440,P14867,0,1,1
3440,P31644,0,1,1
3440,P34903,0,1,0
3440,P47869,0,1,0
3440,P48169,0,1,1
3440,Q16445,0,1,0
3440,X5D7F5,0,1,0
3446,A0A0S2Z4X9,0,1,0
3446,A0A140VJQ4,0,1,0
3446,A0A140VKB7,0,1,0
3446,A0A8I5KPF5,0,1,0
3446,A5X2V1,0,1,0
3446,A6H8K3,0,1,0
3446,B0YJ93,0,1,0
3446,B2R812,0,1,0
3446,B3KMR8,0,1,0
3446,B3KQH9,0,1,0
3446,O00305,0,1,1
3446,O00555,0,1,1
3446,O15382,0,1,1
3446,O43497,0,1,1
3446,O60840,0,1,0
3446,O75762,0,1,1
3446,O94808,0,1,0
3446,O95180,0,1,0
3446,P00505,0,1,1
3446,P04181,0,1,1
3446,P08913,0,1,1
3446,P17735,0,1,1
3446,P21817,0,1,1
3446,P30542,0,1,1
3446,P35499,0,1,0
3446,P37088,0,1,1
3446,P51168,0,1,1
3446,P51170,0,1,1
3446,P51172,0,1,0
3446,P54284,0,1,1
3446,P54289,0,1,1
3446,P54687,0,1,1
3446,P62955,0,1,0
3446,P80404,0,1,0
3446,P98161,0,1,1
3446,Q00975,0,1,1
3446,Q01118,0,1,1
3446,Q01668,0,1,1
3446,Q02641,0,1,1
3446,Q06210,0,1,1
3446,Q06432,0,1,0
3446,Q07699,0,1,1
3446,Q08289,0,1,0
3446,Q13698,0,1,1
3446,Q13936,0,1,0
3446,Q14524,0,1,0
3446,Q14573,0,1,0
3446,Q14643,0,1,0
3446,Q15067,0,1,0
3446,Q15413,0,1,1
3446,Q15878,0,1,1
3446,Q4W5N8,0,1,0
3446,Q59ES2,0,1,0
3446,Q59FG1,0,1,0
3446,Q59GD8,0,1,0
3446,Q7Z3S7,0,1,0
3446,Q8IWT1,0,1,1
3446,Q8IZS8,0,1,0
3446,Q8N5Z0,0,1,1
3446,Q8TBG4,0,1,1
3446,Q8TCU5,0,1,0
3446,Q8TD30,0,1,1
3446,Q92736,0,1,1
3446,Q9BYV1,0,1,0
3446,Q9C007,0,1,0
3446,Q9H1D0,0,1,1
3446,Q9NY37,0,1,0
3446,Q9NY46,0,1,0
3446,Q9NY47,0,1,0
3446,Q9NY72,0,1,1
3446,Q9P0X4,0,1,1
3446,Q9UBN1,0,1,0
3446,Q9UHC3,0,1,0
3446,Q9Y5Y9,0,1,0
3446,Q9Y617,0,1,1
3446,Q9Y698,0,1,0
3446,X5D8S1,0,1,0
34521,P21397,0,1,1
34521,P27338,0,1,1
34521,Q49A63,0,1,0
34521,Q53YE7,0,1,0
34632,P35498,0,1,0
34632,P35499,0,1,0
34632,Q14524,0,1,0
34632,Q15858,0,1,0
34632,Q6B4S4,0,1,0
34632,Q99250,0,1,0
34632,Q9C007,0,1,0
34632,Q9NY46,0,1,0
34632,Q9UQD0,0,1,0
34633,Q14524,0,1,0
3475,P23219,0,1,1
3475,P35354,0,1,1
3476,A8K432,0,1,0
3476,P11712,0,1,1
3476,P48048,0,1,0
3478,A8K432,0,1,0
3478,B2RC52,0,1,0
3478,P48048,0,1,0
3478,Q14654,0,1,1
3488,A8K432,0,1,0
3488,P13569,0,1,1
3488,P21731,0,1,0
3488,P48048,0,1,0
3488,Q05C92,0,1,0
3488,Q09428,0,1,0
3488,Q0VAB0,0,1,0
3519,O95342,1,0,0
3519,P08913,1,0,0
3519,P18089,1,0,0
3519,P18825,1,0,0
3519,Q9Y2I1,1,0,0
35329,P07550,0,1,1
35329,X5DQM5,0,1,0
3559,A0A384NY14,0,1,0
3559,A0A8D9PH81,0,1,0
3559,A0A8D9PHB2,0,1,0
3559,A8K8E4,0,1,0
3559,O15398,0,1,0
3559,O15399,0,1,0
3559,O60218,0,1,1
3559,O60391,0,1,0
3559,P08684,0,1,1
3559,P08913,0,1,1
3559,P14416,0,1,1
3559,P14550,0,1,1
3559,P15121,0,1,1
3559,P18089,0,1,1
3559,P35462,0,1,1
3559,Q04828,0,1,1
3559,Q05586,0,1,0
3559,Q12879,0,1,0
3559,Q13224,0,1,1
3559,Q14957,0,1,0
3559,Q547U9,0,1,0
3559,Q59G17,0,1,0
3559,Q5F0I5,0,1,0
3559,Q6GRK0,0,1,0
3559,Q7Z4W1,0,1,1
3559,V9HWI0,0,1,0
3559,X5D2G4,0,1,0
3562,A0A0S2Z3R3,0,1,0
3562,A0N0X8,0,1,0
3562,A6H8K3,0,1,0
3562,A8K177,0,1,0
3562,B3KQH9,0,1,0
3562,C1ID52,0,1,0
3562,O00305,0,1,1
3562,O00555,0,1,1
3562,O15528,0,1,0
3562,O15554,0,1,1
3562,O43497,0,1,1
3562,O60840,0,1,0
3562,O75762,0,1,1
3562,O75881,0,1,0
3562,O95180,0,1,0
3562,O95992,0,1,0
3562,P04798,0,1,1
3562,P05093,0,1,1
3562,P05108,0,1,1
3562,P05177,0,1,1
3562,P08684,0,1,1
3562,P08686,0,1,1
3562,P10632,0,1,1
3562,P10635,0,1,1
3562,P11509,0,1,1
3562,P11511,0,1,1
3562,P11712,0,1,1
3562,P13584,0,1,0
3562,P14867,0,1,1
3562,P15538,0,1,1
3562,P19099,0,1,1
3562,P20813,0,1,1
3562,P20815,0,1,1
3562,P20853,0,1,0
3562,P22680,0,1,1
3562,P23415,0,1,1
3562,P24462,0,1,1
3562,P24903,0,1,0
3562,P25024,0,1,1
3562,P30049,0,1,0
3562,P33260,0,1,1
3562,P33261,0,1,1
3562,P42261,0,1,1
3562,P51589,0,1,0
3562,P54284,0,1,1
3562,P54289,0,1,1
3562,P62955,0,1,0
3562,P78329,0,1,0
3562,P98161,0,1,1
3562,P98194,0,1,0
3562,Q00975,0,1,1
3562,Q01668,0,1,1
3562,Q02318,0,1,0
3562,Q02641,0,1,1
3562,Q02928,0,1,0
3562,Q05C57,0,1,0
3562,Q06432,0,1,0
3562,Q08289,0,1,0
3562,Q08477,0,1,0
3562,Q08AG9,0,1,0
3562,Q12791,0,1,1
3562,Q13698,0,1,1
3562,Q13936,0,1,0
3562,Q14573,0,1,0
3562,Q14643,0,1,0
3562,Q15878,0,1,1
3562,Q16647,0,1,1
3562,Q16678,0,1,1
3562,Q16696,0,1,1
3562,Q16850,0,1,1
3562,Q1HB44,0,1,0
3562,Q53TK1,0,1,0
3562,Q59ES2,0,1,0
3562,Q59FG1,0,1,0
3562,Q59GD8,0,1,0
3562,Q59GL5,0,1,0
3562,Q5TCH4,0,1,0
3562,Q5Y7H2,0,1,0
3562,Q6GRK0,0,1,0
3562,Q7Z348,0,1,0
3562,Q7Z3S7,0,1,0
3562,Q86W10,0,1,0
3562,Q8IYG4,0,1,0
3562,Q8IZS8,0,1,0
3562,Q8N118,0,1,0
3562,Q8TCA4,0,1,0
3562,Q8TDD0,0,1,0
3562,Q96SQ9,0,1,0
3562,Q9H1D0,0,1,1
3562,Q9HB14,0,1,0
3562,Q9HB15,0,1,0
3562,Q9HB55,0,1,0
3562,Q9NY47,0,1,0
3562,Q9NYL5,0,1,0
3562,Q9P0X4,0,1,1
3562,Q9UBN1,0,1,0
3562,Q9UNU6,0,1,1
3562,Q9Y2Z9,0,1,0
3562,Q9Y698,0,1,1
3562,Q9Y6A2,0,1,1
358641,B0YJ76,0,1,0
358641,P00374,0,1,1
3608,A0A0S2Z3R3,0,1,0
3608,A0N0X8,0,1,0
3608,A8K177,0,1,0
3608,C1ID52,0,1,0
3608,O15528,0,1,0
3608,O75881,0,1,0
3608,O95992,0,1,0
3608,P04798,0,1,1
3608,P05093,0,1,1
3608,P05108,0,1,1
3608,P05177,0,1,1
3608,P05181,0,1,1
3608,P08684,0,1,1
3608,P08686,0,1,1
3608,P10632,0,1,1
3608,P10635,0,1,1
3608,P11509,0,1,1
3608,P11511,0,1,1
3608,P11712,0,1,1
3608,P13584,0,1,0
3608,P14867,0,1,1
3608,P15538,0,1,1
3608,P19099,0,1,1
3608,P20813,0,1,1
3608,P20815,0,1,1
3608,P20853,0,1,0
3608,P22680,0,1,1
3608,P24462,0,1,1
3608,P24903,0,1,0
3608,P25024,0,1,1
3608,P33260,0,1,1
3608,P33261,0,1,1
3608,P51589,0,1,0
3608,P78329,0,1,0
3608,Q02318,0,1,0
3608,Q02928,0,1,0
3608,Q05C57,0,1,0
3608,Q08477,0,1,0
3608,Q08AG9,0,1,0
3608,Q16647,0,1,1
3608,Q16678,0,1,1
3608,Q16696,0,1,1
3608,Q16850,0,1,1
3608,Q1HB44,0,1,0
3608,Q53TK1,0,1,0
3608,Q5TCH4,0,1,0
3608,Q5Y7H2,0,1,0
3608,Q6GRK0,0,1,0
3608,Q7Z348,0,1,0
3608,Q86W10,0,1,0
3608,Q8IYG4,0,1,0
3608,Q8N118,0,1,0
3608,Q8TCA4,0,1,0
3608,Q8TDD0,0,1,0
3608,Q96SQ9,0,1,0
3608,Q9HB55,0,1,0
3608,Q9NYL5,0,1,0
3608,Q9UNU6,0,1,1
3608,Q9Y2Z9,0,1,0
3608,Q9Y6A2,0,1,1
3639,A0A0S2Z3D0,0,1,0
3639,A8K3J4,0,1,0
3639,B4DUH8,0,1,0
3639,O43570,0,1,1
3639,P00915,0,1,1
3639,P00918,0,1,1
3639,P07451,0,1,1
3639,P22748,0,1,1
3639,P23280,0,1,1
3639,P35218,0,1,0
3639,P35219,0,1,1
3639,P43166,0,1,1
3639,Q12791,0,1,1
3639,Q16790,0,1,1
3639,Q8N1Q1,0,1,1
3639,Q9ULX7,0,1,1
3639,Q9Y2D0,0,1,0
3639,V9HW21,0,1,0
3639,V9HWA3,0,1,0
3639,V9HWE3,0,1,0
36462,P11388,0,1,1
36462,Q02880,0,1,1
3647,P00915,0,1,1
3647,P00918,0,1,1
3647,P05023,0,1,0
3647,P22748,0,1,1
3647,Q12791,0,1,1
3647,V9HW21,0,1,0
3647,V9HWE3,0,1,0
36708,O95279,0,1,0
36708,P22460,0,1,0
36708,P35498,0,1,0
36708,P35499,0,1,0
36708,Q14524,0,1,0
36708,Q15858,0,1,0
36708,Q6B4S4,0,1,0
36708,Q99250,0,1,0
36708,Q9C007,0,1,0
36708,Q9NY46,0,1,0
36708,Q9UQD0,0,1,0
3672,A0A140VK27,0,1,0
3672,O75342,0,1,0
3672,O95342,1,0,0
3672,P00374,1,0,0
3672,P00533,1,0,0
3672,P00709,0,1,1
3672,P02768,1,0,0
3672,P06276,1,0,0
3672,P09917,1,1,1
3672,P09960,0,1,1
3672,P11712,1,1,1
3672,P12104,1,0,0
3672,P18054,0,1,1
3672,P22303,1,0,0
3672,P23219,1,1,1
3672,P35354,1,1,1
3672,P42330,1,0,0
3672,P42574,1,0,0
3672,P49662,1,0,0
3672,P55211,1,0,0
3673,P23219,0,1,1
3673,P35354,0,1,1
3676,O95279,0,1,0
3676,P35498,0,1,0
3676,P35499,0,1,0
3676,Q14524,0,1,0
3676,Q15858,0,1,0
3676,Q6B4S4,0,1,0
3676,Q99250,0,1,0
3676,Q9C007,0,1,0
3676,Q9NY46,0,1,0
3676,Q9UQD0,0,1,0
3676,Q9Y5Y9,0,1,0
36811,A8KAG8,0,1,0
36811,P07550,0,1,1
36811,P08588,0,1,1
36811,P13945,0,1,0
36811,X5DQM5,0,1,0
3698,A0A0S2Z4T6,0,1,0
3698,A0A140VJR0,0,1,0
3698,A7E2E5,0,1,0
3698,B3KN77,0,1,0
3698,F6R4I1,0,1,0
3698,O00408,0,1,1
3698,O43849,0,1,0
3698,O43924,0,1,1
3698,O60658,0,1,1
3698,O76074,0,1,1
3698,O76083,0,1,1
3698,O95263,0,1,0
3698,P18545,0,1,1
3698,P27815,0,1,1
3698,P54750,0,1,0
3698,Q07343,0,1,1
3698,Q08493,0,1,1
3698,Q08499,0,1,1
3698,Q13370,0,1,1
3698,Q13946,0,1,1
3698,Q13956,0,1,0
3698,Q14123,0,1,0
3698,Q32MM7,0,1,0
3698,Q6IB24,0,1,0
3698,Q8IW54,0,1,0
3698,Q9HCR9,0,1,0
3698,Q9NP56,0,1,0
3698,Q9Y233,0,1,1
3698,X5DNX5,0,1,0
3702,C7S316,0,1,0
3702,P15382,0,1,1
3702,P51787,0,1,1
3702,Q6FHJ6,0,1,0
3702,Q96AI9,0,1,0
3715,A0A140VK27,0,1,0
3715,O15296,0,1,1
3715,O75342,0,1,0
3715,P09917,0,1,1
3715,P09960,0,1,1
3715,P16050,0,1,0
3715,P18054,0,1,1
3715,P23219,0,1,1
3715,P35354,0,1,1
37274,A0A0S2Z4T6,0,1,0
37274,A0A140VJR0,0,1,0
37274,A7E2E5,0,1,0
37274,B3KN77,0,1,0
37274,F6R4I1,0,1,0
37274,O00408,0,1,0
37274,O43849,0,1,0
37274,O43924,0,1,1
37274,O60658,0,1,0
37274,O76074,0,1,1
37274,O76083,0,1,1
37274,O95263,0,1,0
37274,P18545,0,1,1
37274,P27815,0,1,1
37274,P54750,0,1,0
37274,Q07343,0,1,1
37274,Q08493,0,1,1
37274,Q08499,0,1,1
37274,Q13370,0,1,1
37274,Q13946,0,1,1
37274,Q13956,0,1,0
37274,Q14123,0,1,0
37274,Q32MM7,0,1,0
37274,Q6IB24,0,1,0
37274,Q8IW54,0,1,0
37274,Q9HCR9,0,1,0
37274,Q9NP56,0,1,0
37274,Q9Y233,0,1,1
37274,X5DNX5,0,1,0
37392,Q12809,0,1,0
37392,Q15BH2,0,1,0
3748,P21397,0,1,1
3748,P27338,0,1,1
3748,Q49A63,0,1,0
3748,Q53YE7,0,1,0
3749,P30556,0,1,1
3749,Q53YY0,0,1,0
37542,A0A384MED8,0,1,0
37542,A8K6K2,0,1,0
37542,P20839,0,1,1
37542,P22413,0,1,0
37542,P49902,0,1,1
37542,P55263,0,1,1
3759,P21397,0,1,1
3759,P27338,0,1,1
3759,Q49A63,0,1,0
3759,Q53YE7,0,1,0
3762,P08588,0,1,1
3763,A8K177,0,1,0
3763,A8K496,0,1,0
3763,O14764,0,1,1
3763,P14867,0,1,1
3763,P18505,0,1,0
3763,P18507,0,1,1
3763,P23415,0,1,1
3763,P24046,0,1,0
3763,P28472,0,1,1
3763,P30049,0,1,0
3763,P31644,0,1,1
3763,P34903,0,1,0
3763,P42261,0,1,1
3763,P47869,0,1,0
3763,P47870,0,1,1
3763,P48169,0,1,1
3763,P78334,0,1,0
3763,P98194,0,1,0
3763,Q09470,0,1,0
3763,Q16445,0,1,0
3763,Q59GL5,0,1,0
3763,Q99928,0,1,0
3763,Q9UN88,0,1,0
3763,X5D7F5,0,1,0
3763,X5DNL6,0,1,0
3784,B3KQH9,0,1,0
3784,O43497,0,1,1
3784,O60840,0,1,0
3784,O95180,0,1,0
3784,P54289,0,1,1
3784,Q01668,0,1,1
3784,Q06432,0,1,0
3784,Q08289,0,1,0
3784,Q13698,0,1,1
3784,Q13936,0,1,0
3784,Q59GD8,0,1,0
3784,Q7Z3S7,0,1,0
3784,Q9P0X4,0,1,0
3825,A0A140VK27,0,1,0
3825,O15296,0,1,1
3825,O75342,0,1,0
3825,P00709,0,1,1
3825,P09917,0,1,1
3825,P09960,0,1,1
3825,P16050,0,1,0
3825,P18054,0,1,1
3825,P23219,0,1,1
3825,P35354,0,1,1
383414,P30872,0,1,0
383414,P30874,0,1,0
383414,Q86SW9,0,1,0
3878,P35498,0,1,0
3878,P35499,0,1,0
3878,Q14524,0,1,0
3878,Q15858,0,1,0
3878,Q6B4S4,0,1,0
3878,Q99250,0,1,0
3878,Q9C007,0,1,0
3878,Q9NY46,0,1,0
3878,Q9UQD0,0,1,0
38911,P25100,0,1,0
38911,P28223,0,1,0
38911,P35348,0,1,0
38911,P35368,0,1,0
38945,Q14524,0,1,1
3899,Q02127,0,1,1
3902,A0N0X8,0,1,0
3902,C1ID52,0,1,0
3902,P04798,0,1,1
3902,P05177,0,1,1
3902,P05181,0,1,1
3902,P08684,0,1,1
3902,P10632,0,1,1
3902,P10635,0,1,1
3902,P11509,0,1,1
3902,P11511,0,1,1
3902,P11712,0,1,1
3902,P13584,0,1,0
3902,P17787,0,1,1
3902,P20813,0,1,1
3902,P20815,0,1,1
3902,P20853,0,1,0
3902,P24462,0,1,1
3902,P24903,0,1,0
3902,P33260,0,1,1
3902,P33261,0,1,1
3902,P51589,0,1,0
3902,Q16678,0,1,1
3902,Q16696,0,1,1
3902,Q53TK1,0,1,0
3902,Q5SXY3,0,1,0
3902,Q5Y7H2,0,1,0
3902,Q6GRK0,0,1,0
3902,Q7Z348,0,1,0
3902,Q86W10,0,1,0
3902,Q8IYG4,0,1,0
3902,Q8N118,0,1,0
3902,Q8TCA4,0,1,0
3902,Q96SQ9,0,1,0
3902,Q9HB55,0,1,0
39147,A8KAG8,0,1,0
39147,P07550,0,1,1
39147,P08588,0,1,1
39147,P13945,0,1,0
39147,X5DQM5,0,1,0
3957,P08684,0,1,1
3957,P22460,0,1,0
3957,P35367,0,1,1
3957,Q6GRK0,0,1,0
3964,A8K8E4,0,1,0
3964,P14416,0,1,1
3964,P28223,0,1,1
3964,P35462,0,1,1
3964,X5D2G4,0,1,0
39859,P07550,0,1,0
39859,X5DQM5,0,1,0
4011,P23975,0,1,0
4011,P35348,0,1,0
4011,P35367,0,1,1
4011,Q7LG56,0,1,1
4011,Q9H3N8,0,1,0
4011,Q9Y5N1,0,1,1
4020,P23975,0,1,0
4020,Q01959,0,1,0
4037,P23219,0,1,1
4037,P35354,0,1,1
4044,P23219,0,1,1
4044,P35354,0,1,1
4055,A0A0S2Z6I4,0,1,0
4055,P00734,0,1,1
4055,P00740,0,1,1
4055,P00742,0,1,1
4055,P04070,0,1,1
4055,P08709,0,1,1
4055,P38435,0,1,0
4055,Q5JVE7,0,1,0
4055,Q9BQB6,0,1,1
4055,Q9BTZ2,0,1,1
4066,P11229,0,1,1
4066,Q53XZ3,0,1,0
4075,P09917,0,1,1
4075,P23219,0,1,1
4075,P35354,0,1,1
4075,P51580,0,1,1
4078,A8K8E4,0,1,0
4078,C1ID52,0,1,0
4078,P10635,0,1,1
4078,P14416,0,1,1
4078,P21728,0,1,1
4078,P21918,0,1,0
4078,P28223,0,1,1
4078,P35462,0,1,1
4078,Q5Y7H2,0,1,0
4078,X5D2G4,0,1,0
4091,O95342,1,0,0
4091,P00374,1,0,0
4091,P06213,0,1,0
4091,P14616,0,1,0
4091,P27487,1,0,0
40973,G4XH65,0,1,0
40973,P03372,0,1,1
40973,P06401,0,1,1
4100,A0A0S2Z3D0,0,1,0
4100,A8K3J4,0,1,0
4100,B4DUH8,0,1,0
4100,O43570,0,1,1
4100,P00915,0,1,1
4100,P00918,0,1,1
4100,P07451,0,1,1
4100,P22748,0,1,1
4100,P23280,0,1,1
4100,P35218,0,1,0
4100,P35219,0,1,1
4100,P43166,0,1,1
4100,Q16790,0,1,1
4100,Q8N1Q1,0,1,1
4100,Q9ULX7,0,1,1
4100,Q9Y2D0,0,1,0
4100,V9HW21,0,1,0
4100,V9HWA3,0,1,0
4100,V9HWE3,0,1,0
41022,P16389,0,1,0
41022,P22460,0,1,0
41022,P35498,0,1,0
41022,P35499,0,1,0
41022,P48547,0,1,1
41022,Q09470,0,1,0
41022,Q14524,0,1,0
41022,Q15858,0,1,0
41022,Q6B4S4,0,1,0
41022,Q96RP8,0,1,0
41022,Q99250,0,1,0
41022,Q9C007,0,1,0
41022,Q9NY46,0,1,0
41022,Q9UQD0,0,1,0
41114,O00555,0,1,0
41114,O60840,0,1,0
41114,P22459,0,1,0
41114,Q01668,0,1,0
41114,Q13698,0,1,0
41114,Q13936,0,1,0
41114,Q59GD8,0,1,0
4114,A0A0S2Z3R3,0,1,0
4114,C1ID52,0,1,0
4114,O15528,0,1,0
4114,O75881,0,1,0
4114,O95992,0,1,0
4114,P05093,0,1,1
4114,P05108,0,1,1
4114,P05177,0,1,1
4114,P05181,0,1,1
4114,P08684,0,1,1
4114,P08686,0,1,1
4114,P10632,0,1,1
4114,P10635,0,1,1
4114,P11509,0,1,1
4114,P11511,0,1,1
4114,P11712,0,1,1
4114,P13584,0,1,0
4114,P15538,0,1,1
4114,P19099,0,1,1
4114,P20813,0,1,1
4114,P20815,0,1,1
4114,P20853,0,1,0
4114,P22680,0,1,1
4114,P24462,0,1,1
4114,P24903,0,1,0
4114,P25024,0,1,1
4114,P33260,0,1,1
4114,P33261,0,1,1
4114,P51589,0,1,0
4114,P78329,0,1,0
4114,Q02318,0,1,0
4114,Q02928,0,1,0
4114,Q05C57,0,1,0
4114,Q08477,0,1,0
4114,Q08AG9,0,1,0
4114,Q16647,0,1,1
4114,Q16678,0,1,1
4114,Q16696,0,1,1
4114,Q16850,0,1,1
4114,Q1HB44,0,1,0
4114,Q53TK1,0,1,0
4114,Q5TCH4,0,1,0
4114,Q5Y7H2,0,1,0
4114,Q6GRK0,0,1,0
4114,Q7Z348,0,1,0
4114,Q86W10,0,1,0
4114,Q8IYG4,0,1,0
4114,Q8N118,0,1,0
4114,Q8TCA4,0,1,0
4114,Q8TDD0,0,1,0
4114,Q96SQ9,0,1,0
4114,Q9HB55,0,1,0
4114,Q9NYL5,0,1,0
4114,Q9UNU6,0,1,1
4114,Q9Y2Z9,0,1,0
4114,Q9Y6A2,0,1,1
4116,A8K177,0,1,0
4116,P05181,0,1,1
4116,P14867,0,1,1
4116,P23415,0,1,1
4116,P30049,0,1,0
4116,P42261,0,1,1
4116,P98194,0,1,0
4116,Q09470,0,1,0
4116,Q59GL5,0,1,0
4121,P00915,0,1,1
4121,P00918,0,1,1
4121,P05023,0,1,0
4121,P22748,0,1,1
4121,Q12791,0,1,1
4121,V9HW21,0,1,0
4121,V9HWE3,0,1,0
4158,P23975,0,1,0
4158,Q01959,0,1,0
4168,A0A2D3FAF9,0,1,0
4168,A4D2N2,0,1,0
4168,A5X5Y0,0,1,0
4168,A8K215,0,1,0
4168,A8K5W4,0,1,0
4168,A8K8E4,0,1,0
4168,B4DK78,0,1,0
4168,B4E398,0,1,0
4168,O15146,0,1,0
4168,O95264,0,1,0
4168,P02708,0,1,1
4168,P08908,0,1,1
4168,P11229,0,1,1
4168,P11230,0,1,0
4168,P14416,0,1,1
4168,P17787,0,1,1
4168,P28221,0,1,1
4168,P28222,0,1,1
4168,P28223,0,1,1
4168,P28335,0,1,1
4168,P28566,0,1,1
4168,P30939,0,1,1
4168,P32297,0,1,0
4168,P35462,0,1,1
4168,P36544,0,1,1
4168,P41595,0,1,1
4168,P43681,0,1,1
4168,P46098,0,1,0
4168,P47898,0,1,1
4168,P49019,0,1,0
4168,P50406,0,1,1
4168,Q04844,0,1,0
4168,Q07001,0,1,0
4168,Q13049,0,1,1
4168,Q13639,0,1,1
4168,Q15822,0,1,1
4168,Q15825,0,1,0
4168,Q53SH4,0,1,0
4168,Q53XZ3,0,1,0
4168,Q59FV0,0,1,0
4168,Q5SXY3,0,1,0
4168,Q5ZGX3,0,1,0
4168,Q9GZZ6,0,1,0
4168,Q9UGM1,0,1,1
4168,X5D2G4,0,1,0
4168,X5D7I5,0,1,0
41693,G8XRH5,0,1,0
41693,P35372,0,1,1
4171,P08588,0,1,1
4174,A0A384NY14,0,1,0
4174,C1ID52,0,1,0
4174,O15528,0,1,0
4174,O75881,0,1,0
4174,O95992,0,1,0
4174,P05093,0,1,1
4174,P05177,0,1,1
4174,P05181,0,1,1
4174,P08684,0,1,1
4174,P08686,0,1,1
4174,P10632,0,1,1
4174,P10635,0,1,1
4174,P11509,0,1,1
4174,P11511,0,1,1
4174,P11712,0,1,1
4174,P13584,0,1,0
4174,P15538,0,1,1
4174,P20813,0,1,1
4174,P20815,0,1,1
4174,P20853,0,1,0
4174,P22680,0,1,1
4174,P24462,0,1,1
4174,P24903,0,1,0
4174,P25024,0,1,1
4174,P28845,0,1,1
4174,P33260,0,1,1
4174,P33261,0,1,1
4174,P51589,0,1,0
4174,P78329,0,1,0
4174,P80365,0,1,0
4174,Q02318,0,1,0
4174,Q02928,0,1,0
4174,Q05C57,0,1,0
4174,Q08477,0,1,0
4174,Q08AG9,0,1,0
4174,Q16647,0,1,1
4174,Q16678,0,1,1
4174,Q16696,0,1,1
4174,Q16850,0,1,1
4174,Q1HB44,0,1,0
4174,Q53TK1,0,1,0
4174,Q5TCH4,0,1,0
4174,Q5Y7H2,0,1,0
4174,Q6GRK0,0,1,0
4174,Q7Z348,0,1,0
4174,Q7Z4W1,0,1,1
4174,Q86W10,0,1,0
4174,Q8IYG4,0,1,0
4174,Q8N118,0,1,0
4174,Q8TCA4,0,1,0
4174,Q8TDD0,0,1,0
4174,Q96SQ9,0,1,0
4174,Q9HB55,0,1,0
4174,Q9NYL5,0,1,0
4174,Q9UNU6,0,1,1
4174,Q9Y2Z9,0,1,0
4174,Q9Y6A2,0,1,1
4174,X5D2L1,0,1,0
41774,O43451,0,1,1
41774,P04746,0,1,1
41774,P10253,0,1,1
41774,Q53F26,0,1,0
41774,Q8TET4,0,1,0
4189,P11712,0,1,1
4189,P33261,0,1,1
4192,A8K177,0,1,0
4192,A8K496,0,1,0
4192,O14764,0,1,1
4192,P08684,0,1,1
4192,P14867,0,1,1
4192,P18505,0,1,0
4192,P18507,0,1,1
4192,P24046,0,1,0
4192,P28472,0,1,1
4192,P31644,0,1,1
4192,P34903,0,1,0
4192,P47869,0,1,0
4192,P47870,0,1,1
4192,P48169,0,1,1
4192,P78334,0,1,0
4192,Q16445,0,1,0
4192,Q6GRK0,0,1,0
4192,Q99928,0,1,0
4192,Q9UN88,0,1,0
4192,X5D7F5,0,1,0
4192,X5DNL6,0,1,0
4197,A0A0S2Z4T6,0,1,0
4197,A0A140VJR0,0,1,0
4197,A0A384MR47,0,1,0
4197,A7E2E5,0,1,0
4197,A8K0T6,0,1,0
4197,A8K8F9,0,1,0
4197,B3KN41,0,1,0
4197,B3KN77,0,1,0
4197,F6R4I1,0,1,0
4197,O00408,0,1,1
4197,O14638,0,1,1
4197,O14939,0,1,1
4197,O43849,0,1,0
4197,O43924,0,1,1
4197,O60658,0,1,1
4197,O60906,0,1,0
4197,O76074,0,1,1
4197,O76083,0,1,1
4197,O95263,0,1,0
4197,P09543,0,1,1
4197,P12429,0,1,1
4197,P16499,0,1,0
4197,P16885,0,1,1
4197,P17405,0,1,1
4197,P18545,0,1,1
4197,P19174,0,1,1
4197,P22413,0,1,0
4197,P27815,0,1,1
4197,P35913,0,1,0
4197,P51160,0,1,1
4197,P51178,0,1,0
4197,P54750,0,1,0
4197,P80108,0,1,0
4197,Q00722,0,1,1
4197,Q01970,0,1,1
4197,Q07343,0,1,1
4197,Q08493,0,1,1
4197,Q08499,0,1,1
4197,Q13370,0,1,1
4197,Q13393,0,1,1
4197,Q13822,0,1,1
4197,Q13946,0,1,1
4197,Q13956,0,1,0
4197,Q14123,0,1,0
4197,Q15147,0,1,0
4197,Q32MM7,0,1,0
4197,Q4LE43,0,1,0
4197,Q59EA4,0,1,0
