category,kegg_drug,pubchem_cid,kegg_target,chosen_uniprot,chosen_affinity,rank_1_based,total_ranked_uniprots,rank_percentile,higher_ranked_targets,higher_ranked_yamanishi_known_positives,higher_ranked_bindingdb_known_positives,higher_ranked_apparent_false_positives,higher_ranked_apparent_fp_fraction,higher_ranked_unsupported_by_yamanishi_or_bindingdb,higher_ranked_unsupported_fraction
gpcr,D01891,5311225,hsa:5733,P43115,-8.4102,217,7523,0.02884487571447561,216,0,0,216,1.0,216,1.0
gpcr,D01973,656631,hsa:3350,P08908,-9.6323,373,6757,0.055202012727541806,372,3,0,369,0.9919354838709677,369,0.9919354838709677
gpcr,D01973,656631,hsa:3351,P28222,-9.5903,397,6757,0.05875388486014504,396,4,0,392,0.98989898989899,392,0.98989898989899
gpcr,D01973,656631,hsa:3352,P28221,-8.9038,877,6757,0.12979132751220956,876,5,0,871,0.9942922374429224,871,0.9942922374429224
gpcr,D01973,656631,hsa:3354,P28566,-9.7688,315,6757,0.04661832174041734,314,2,0,312,0.9936305732484076,312,0.9936305732484076
gpcr,D01973,656631,hsa:3355,P30939,-10.3818,113,6757,0.016723397957673525,112,1,0,111,0.9910714285714286,111,0.9910714285714286
gpcr,D01973,656631,hsa:3357,P41595,-10.4359,105,6757,0.015539440580139115,104,0,0,104,1.0,104,1.0
gpcr,D01973,656631,hsa:3363,P34969,-8.8976,879,6757,0.13008731685659317,878,6,0,872,0.9931662870159453,872,0.9931662870159453
gpcr,D02007,5282469,hsa:7201,P34981,-9.5673,718,7202,0.09969452929741739,717,0,0,717,1.0,717,1.0
gpcr,D02070,10429215,hsa:1128,P11229,-1.2973,324,7623,0.04250295159386069,323,0,0,323,1.0,323,1.0
gpcr,D02070,10429215,hsa:1129,P08172,-1.1812,1251,7623,0.1641086186540732,1250,2,0,1248,0.9984,1248,0.9984
gpcr,D02070,10429215,hsa:1131,P20309,-1.201,1036,7623,0.13590449954086317,1035,1,0,1034,0.9990338164251208,1034,0.9990338164251208
gpcr,D02070,10429215,hsa:1132,P08173,-1.0827,2785,7623,0.36534172897809264,2784,4,0,2780,0.9985632183908046,2780,0.9985632183908046
gpcr,D02070,10429215,hsa:1133,P08912,-1.0993,2457,7623,0.32231404958677684,2456,3,0,2453,0.9987785016286646,2453,0.9987785016286646
gpcr,D02076,54405,hsa:150,P08913,-10.147,176,7285,0.024159231297185998,175,0,0,175,1.0,175,1.0
gpcr,D02076,54405,hsa:151,P18089,-8.5792,2030,7285,0.2786547700754976,2029,1,0,2028,0.9995071463775259,2028,0.9995071463775259
gpcr,D02076,54405,hsa:152,P18825,-8.4631,2277,7285,0.31256005490734384,2276,2,0,2274,0.9991212653778558,2274,0.9991212653778558
gpcr,D02082,5282474,hsa:185,P30556,-9.9144,111,6765,0.016407982261640797,110,0,0,110,1.0,110,1.0
gpcr,D02147,2083,hsa:154,P07550,-7.604,100,7534,0.013273161667109106,99,0,0,99,1.0,99,1.0
gpcr,D02149,5815,hsa:150,P08913,-7.7868,1220,7226,0.168834763354553,1219,3,0,1216,0.9975389663658737,1216,0.9975389663658737
gpcr,D02149,5815,hsa:151,P18089,-7.0341,3065,7226,0.42416274564074175,3064,4,0,3060,0.9986945169712794,3060,0.9986945169712794
gpcr,D02149,5815,hsa:152,P18825,-8.0402,790,7226,0.1093274287295876,789,2,0,787,0.9974651457541192,787,0.9974651457541192
gpcr,D02149,5815,hsa:153,P08588,-8.1755,615,7226,0.08510932742872959,614,1,0,613,0.998371335504886,613,0.998371335504886
gpcr,D02149,5815,hsa:154,P07550,-8.2071,583,7226,0.08068087461942984,582,0,0,582,1.0,582,1.0
gpcr,D02150,656783,hsa:153,P08588,-7.211,202,7473,0.027030643650475042,201,0,0,201,1.0,201,1.0
gpcr,D02150,656783,hsa:154,P07550,-6.6764,893,7473,0.11949685534591195,892,1,0,891,0.9988789237668162,891,0.9988789237668162
gpcr,D02327,11224,hsa:1128,P11229,-7.2833,2551,7384,0.34547670639219935,2550,0,0,2550,1.0,2550,1.0
gpcr,D02327,11224,hsa:3269,P35367,-7.2002,2775,7384,0.37581256771397614,2774,1,0,2773,0.9996395097332372,2773,0.9996395097332372
gpcr,D02338,1978,hsa:153,P08588,-8.341,44,7461,0.00589733279721217,43,0,0,43,1.0,43,1.0
gpcr,D02338,1978,hsa:154,P07550,-7.737,320,7461,0.042889693070633964,319,1,0,318,0.9968652037617555,318,0.9968652037617555
gpcr,D02340,3964,hsa:1813,P14416,-8.6237,523,7406,0.07061841749932488,522,1,0,521,0.9980842911877394,521,0.9980842911877394
gpcr,D02340,3964,hsa:1814,P35462,-7.8189,1600,7406,0.21604104779908181,1599,2,0,1597,0.9987492182614134,1597,0.9987492182614134
gpcr,D02340,3964,hsa:3356,P28223,-10.7321,3,7406,0.0004050769646232784,2,0,0,2,1.0,2,1.0
gpcr,D02342,2405,hsa:153,P08588,-7.7351,58,7471,0.0077633516262883145,57,0,0,57,1.0,57,1.0
gpcr,D02342,2405,hsa:154,P07550,-6.6093,1006,7471,0.13465399544906972,1005,1,0,1004,0.9990049751243781,1004,0.9990049751243781
gpcr,D02349,3105,hsa:150,P08913,-7.187,838,7464,0.1122722400857449,837,0,0,837,1.0,837,1.0
gpcr,D02354,5440,hsa:1128,P11229,-7.1945,1658,7531,0.22015668569911034,1657,8,0,1649,0.9951719975859988,1649,0.9951719975859988
gpcr,D02354,5440,hsa:1129,P08172,-7.4972,1155,7531,0.15336608684105696,1154,7,0,1147,0.9939341421143848,1147,0.9939341421143848
gpcr,D02354,5440,hsa:1131,P20309,-7.1163,1824,7531,0.24219891116717568,1823,9,0,1814,0.9950630828304992,1814,0.9950630828304992
gpcr,D02354,5440,hsa:1132,P08173,-8.3005,297,7531,0.03943699375912894,296,1,0,295,0.9966216216216216,295,0.9966216216216216
gpcr,D02354,5440,hsa:1133,P08912,-7.9697,545,7531,0.07236754747045546,544,3,0,541,0.9944852941176471,541,0.9944852941176471
gpcr,D02354,5440,hsa:1812,P21728,-7.8994,624,7531,0.0828575222414022,623,5,0,618,0.9919743178170144,618,0.9919743178170144
gpcr,D02354,5440,hsa:1813,P14416,-7.9465,569,7531,0.07555437524897092,568,4,0,564,0.9929577464788732,564,0.9929577464788732
gpcr,D02354,5440,hsa:1815,P21917,-8.9488,55,7531,0.007303146992431284,54,0,0,54,1.0,54,1.0
gpcr,D02354,5440,hsa:3269,P35367,-6.5851,3100,7531,0.41163192139158145,3099,10,0,3089,0.9967731526298806,3089,0.9967731526298806
gpcr,D02354,5440,hsa:3356,P28223,-7.8225,716,7531,0.09507369539237817,715,6,0,709,0.9916083916083916,709,0.9916083916083916
gpcr,D02354,5440,hsa:3358,P28335,-8.2217,353,7531,0.04687292524233169,352,2,0,350,0.9943181818181818,350,0.9943181818181818
gpcr,D02356,2520,hsa:1128,P11229,-6.4008,2714,7454,0.3640998121813791,2713,3,0,2710,0.9988942130482861,2710,0.9988942130482861
gpcr,D02356,2520,hsa:1129,P08172,-7.1657,1072,7454,0.1438154011269117,1071,0,0,1071,1.0,1071,1.0
gpcr,D02356,2520,hsa:150,P08913,-6.9827,1387,7454,0.1860745908237188,1386,1,0,1385,0.9992784992784993,1385,0.9992784992784993
gpcr,D02356,2520,hsa:151,P18089,-6.665,2043,7454,0.27408103031929165,2042,2,0,2040,0.9990205680705191,2040,0.9990205680705191
gpcr,D02357,9681,hsa:3356,P28223,-8.4658,913,7388,0.12357877639415268,912,0,0,912,1.0,912,1.0
gpcr,D02358,4171,hsa:153,P08588,-6.9607,400,7475,0.05351170568561873,399,0,0,399,1.0,399,1.0
gpcr,D02359,33572,hsa:154,P07550,-8.7683,151,7532,0.020047796070100904,150,0,0,150,1.0,150,1.0
gpcr,D02361,4940,hsa:1128,P11229,-6.9746,1897,7472,0.2538811563169165,1896,7,0,1889,0.9963080168776371,1889,0.9963080168776371
gpcr,D02361,4940,hsa:1129,P08172,-8.6225,125,7472,0.01672912205567452,124,1,0,123,0.9919354838709677,123,0.9919354838709677
gpcr,D02361,4940,hsa:1131,P20309,-6.6798,2581,7472,0.3454229122055675,2580,8,0,2572,0.9968992248062015,2572,0.9968992248062015
gpcr,D02361,4940,hsa:1132,P08173,-8.4696,188,7472,0.025160599571734475,187,2,0,185,0.9893048128342246,185,0.9893048128342246
gpcr,D02361,4940,hsa:1133,P08912,-8.393,212,7472,0.028372591006423982,211,3,0,208,0.985781990521327,208,0.985781990521327
gpcr,D02361,4940,hsa:1812,P21728,-7.7801,631,7472,0.08444860813704497,630,6,0,624,0.9904761904761905,624,0.9904761904761905
gpcr,D02361,4940,hsa:1813,P14416,-8.6453,121,7472,0.016193790149892934,120,0,0,120,1.0,120,1.0
gpcr,D02361,4940,hsa:1815,P21917,-8.2301,284,7472,0.03800856531049251,283,4,0,279,0.9858657243816255,279,0.9858657243816255
gpcr,D02361,4940,hsa:3269,P35367,-6.3345,3523,7472,0.4714935760171306,3522,10,0,3512,0.997160704145372,3512,0.997160704145372
gpcr,D02361,4940,hsa:3356,P28223,-6.5945,2794,7472,0.3739293361884368,2793,9,0,2784,0.9967776584317938,2784,0.9967776584317938
gpcr,D02361,4940,hsa:3358,P28335,-7.7967,613,7472,0.08203961456102783,612,5,0,607,0.9918300653594772,607,0.9918300653594772
gpcr,D02374,31477,hsa:153,P08588,-8.2439,41,7472,0.005487152034261242,40,0,0,40,1.0,40,1.0
gpcr,D02374,31477,hsa:154,P07550,-7.9588,115,7472,0.015390792291220557,114,1,0,113,0.9912280701754386,113,0.9912280701754386
gpcr,D02566,4011,hsa:11255,Q9Y5N1,-7.1127,2954,7581,0.3896583564173592,2953,0,0,2953,1.0,2953,1.0
gpcr,D02566,4011,hsa:3269,P35367,-7.0052,3269,7581,0.4312096029547553,3268,1,0,3267,0.9996940024479805,3267,0.9996940024479805
gpcr,D02578,82148,hsa:3358,P28335,-8.1835,540,7538,0.0716370390023879,539,1,0,538,0.9981447124304267,538,0.9981447124304267
gpcr,D02578,82148,hsa:4543,P48039,-8.2333,493,7538,0.06540196338551339,492,0,0,492,1.0,492,1.0
gpcr,D02588,6917793,hsa:7201,P34981,-8.5525,467,7285,0.06410432395332875,466,0,0,466,1.0,466,1.0
gpcr,D02614,5311064,hsa:153,P08588,-8.7208,92,7467,0.012320878532208384,91,0,0,91,1.0,91,1.0
gpcr,D02671,4078,hsa:1812,P21728,-8.4355,617,7466,0.08264130725957675,616,1,0,615,0.9983766233766234,615,0.9983766233766234
gpcr,D02671,4078,hsa:1813,P14416,-9.0328,203,7466,0.027189927672113583,202,0,0,202,1.0,202,1.0
gpcr,D02671,4078,hsa:1814,P35462,-8.1747,905,7466,0.12121618001607286,904,2,0,902,0.9977876106194691,902,0.9977876106194691
gpcr,D02671,4078,hsa:3356,P28223,-7.0867,2930,7466,0.39244575408518617,2929,3,0,2926,0.99897575964493,2926,0.99897575964493
gpcr,D02725,5312153,hsa:5733,P43115,-8.0578,1124,7372,0.15246880086814976,1123,0,0,1123,1.0,1123,1.0
gpcr,D02884,21850,hsa:134,P30542,-7.9036,2385,7328,0.3254639737991266,2384,1,0,2383,0.9995805369127517,2383,0.9995805369127517
gpcr,D02884,21850,hsa:135,P29274,-8.301,1494,7328,0.2038755458515284,1493,0,0,1493,1.0,1493,1.0
gpcr,D02910,2157,hsa:153,P08588,-7.5723,635,7455,0.085177733065057,634,0,0,634,1.0,634,1.0
gpcr,D03165,31101,hsa:1813,P14416,-10.3919,338,7226,0.04677553279822862,337,0,0,337,1.0,337,1.0
gpcr,D03187,5311035,hsa:5732,P43116,-8.2469,135,7524,0.017942583732057416,134,0,0,134,1.0,134,1.0
gpcr,D03210,9869929,hsa:1234,P51681,-7.9901,2068,7183,0.2879019908116386,2067,0,0,2067,1.0,2067,1.0
gpcr,D03415,3033824,hsa:153,P08588,-6.3829,2072,7442,0.27841977962913195,2071,1,0,2070,0.9995171414775471,2070,0.9995171414775471
gpcr,D03415,3033824,hsa:154,P07550,-7.0075,623,7442,0.08371405536146197,622,0,0,622,1.0,622,1.0
gpcr,D03442,66383,hsa:886,P32238,-10.6031,225,7348,0.030620577027762656,224,1,0,223,0.9955357142857143,223,0.9955357142857143
gpcr,D03442,66383,hsa:887,P32239,-10.8649,145,7348,0.019733260751224824,144,0,0,144,1.0,144,1.0
gpcr,D03490,50963,hsa:153,P08588,-6.8058,789,7409,0.10649210419759751,788,1,0,787,0.998730964467005,787,0.998730964467005
gpcr,D03490,50963,hsa:154,P07550,-7.4107,166,7409,0.022405182885679577,165,0,0,165,1.0,165,1.0
gpcr,D03621,54343,hsa:1128,P11229,-6.6883,3103,7319,0.4239650225440634,3102,2,0,3100,0.9993552546744036,3100,0.9993552546744036
gpcr,D03621,54343,hsa:1129,P08172,-8.8884,286,7319,0.03907637655417407,285,0,0,285,1.0,285,1.0
gpcr,D03621,54343,hsa:1131,P20309,-7.8208,1219,7319,0.16655280776062303,1218,1,0,1217,0.9991789819376026,1217,0.9991789819376026
gpcr,D03621,54343,hsa:3269,P35367,-6.2729,3933,7319,0.5373684929635196,3932,3,0,3929,0.9992370295015259,3929,0.9992370295015259
gpcr,D03654,2973,hsa:1131,P20309,-5.5277,4665,7319,0.6373821560322448,4664,0,0,4664,1.0,4664,1.0
gpcr,D03858,3055,hsa:1128,P11229,-8.1242,746,7532,0.09904407859798195,745,1,0,744,0.9986577181208054,744,0.9986577181208054
gpcr,D03858,3055,hsa:1129,P08172,-8.6335,345,7532,0.04580456718003186,344,0,0,344,1.0,344,1.0
gpcr,D03858,3055,hsa:1131,P20309,-8.1004,780,7532,0.10355815188528943,779,2,0,777,0.9974326059050064,777,0.9974326059050064
gpcr,D03879,36811,hsa:153,P08588,-9.7146,25,7532,0.003319171534784918,24,0,0,24,1.0,24,1.0
gpcr,D03879,36811,hsa:154,P07550,-9.1589,131,7532,0.01739245884227297,130,1,0,129,0.9923076923076923,129,0.9923076923076923
gpcr,D03880,3038222,hsa:153,P08588,-8.0303,1909,7332,0.2603655210038189,1908,0,0,1908,1.0,1908,1.0
gpcr,D03880,3038222,hsa:154,P07550,-7.6891,2698,7332,0.3679759956355701,2697,1,0,2696,0.9996292176492398,2696,0.9996292176492398
gpcr,D03881,208850,hsa:153,P08588,-10.2639,752,7427,0.10125218796283829,751,0,0,751,1.0,751,1.0
gpcr,D03881,208850,hsa:154,P07550,-8.8085,3205,7427,0.4315335936448095,3204,1,0,3203,0.9996878901373284,3203,0.9996878901373284
gpcr,D03966,156665,hsa:2912,Q14416,-1.7837,1883,7284,0.2585118066996156,1882,2,0,1880,0.9989373007438895,1880,0.9989373007438895
gpcr,D03966,156665,hsa:2913,Q14832,-1.868,1085,7284,0.14895661724327292,1084,0,0,1084,1.0,1084,1.0
gpcr,D03966,156665,hsa:2918,O00222,-1.8229,1458,7284,0.200164744645799,1457,1,0,1456,0.9993136582017845,1456,0.9993136582017845
gpcr,D04034,23724898,hsa:150,P08913,-11.9098,603,7206,0.08368026644462948,602,0,0,602,1.0,602,1.0
gpcr,D04034,23724898,hsa:151,P18089,-10.3677,2365,7206,0.3281987232861504,2364,2,0,2362,0.9991539763113367,2362,0.9991539763113367
gpcr,D04034,23724898,hsa:152,P18825,-11.6467,783,7206,0.10865945045795171,782,1,0,781,0.9987212276214834,781,0.9987212276214834
gpcr,D04040,5281037,hsa:185,P30556,-7.8479,959,7271,0.13189382478338604,958,0,0,958,1.0,958,1.0
gpcr,D04375,5702063,hsa:150,P08913,-6.4033,1723,7475,0.23050167224080267,1722,0,0,1722,1.0,1722,1.0
gpcr,D04625,3762,hsa:153,P08588,-7.1688,326,7534,0.04327050703477568,325,0,0,325,1.0,325,1.0
gpcr,D04716,15130,hsa:4988,P35372,-6.6002,1089,7532,0.14458311205523103,1088,0,0,1088,1.0,1088,1.0
gpcr,D04979,14677,hsa:3269,P35367,-6.8946,2658,7534,0.35280063711176,2657,0,0,2657,1.0,2657,1.0
gpcr,D05113,5360515,hsa:4988,P35372,-8.4882,719,7461,0.09636777911808068,718,0,2,718,1.0,716,0.9972144846796658
gpcr,D05129,50294,hsa:10800,Q9Y271,-8.4104,489,7460,0.06554959785522788,488,0,0,488,1.0,488,1.0
gpcr,D05129,50294,hsa:3269,P35367,-6.7594,3558,7460,0.4769436997319035,3557,1,0,3556,0.9997188642114141,3556,0.9997188642114141
gpcr,D05246,158781,hsa:185,P30556,-9.4936,194,7275,0.02666666666666667,193,0,0,193,1.0,193,1.0
gpcr,D05312,5284603,hsa:4985,P41143,-8.3481,547,7472,0.07320663811563169,546,1,0,545,0.9981684981684982,545,0.9981684981684982
gpcr,D05312,5284603,hsa:4986,P41145,-9.0023,136,7472,0.018201284796573874,135,0,0,135,1.0,135,1.0
gpcr,D05312,5284603,hsa:4988,P35372,-7.9916,981,7472,0.1312901498929336,980,2,0,978,0.9979591836734694,978,0.9979591836734694
gpcr,D05341,985,hsa:6010,P08100,-4.7177,3870,7537,0.5134668966432268,3869,0,0,3869,1.0,3869,1.0
gpcr,D05938,41693,hsa:4988,P35372,-8.1637,209,7461,0.028012330786757807,208,0,0,208,1.0,208,1.0
gpcr,D06056,135409453,hsa:3360,Q13639,-7.8027,801,7464,0.10731511254019292,800,0,0,800,1.0,800,1.0
ion_channel,D00110,122142,hsa:6331,Q14524,-7.0715,1984,7534,0.26333952747544465,1983,3,0,1980,0.9984871406959153,1980,0.9984871406959153
ion_channel,D00110,122142,hsa:6336,Q9Y5Y9,-7.3069,1487,7534,0.19737191398991238,1486,2,0,1484,0.9986541049798116,1484,0.9986541049798116
ion_channel,D00110,122142,hsa:6529,P30531,-8.0959,408,7534,0.05415449960180515,407,1,0,406,0.9975429975429976,406,0.9975429975429976
ion_channel,D00110,122142,hsa:6532,P31645,-8.6261,104,7534,0.01380408813379347,103,0,0,103,1.0,103,1.0
ion_channel,D00136,3559,hsa:2904,Q13224,-7.8271,2552,7312,0.3490153172866521,2551,0,0,2551,1.0,2551,1.0
ion_channel,D00195,5362471,hsa:1135,Q15822,-6.4892,4020,6005,0.6694421315570358,4019,3,0,4016,0.999253545658124,4016,0.999253545658124
ion_channel,D00195,5362471,hsa:1136,P32297,-6.4327,4158,6005,0.6924229808492922,4157,4,0,4153,0.9990377676208805,4153,0.9990377676208805
ion_channel,D00195,5362471,hsa:1137,P43681,-7.169,2341,6005,0.38984179850124895,2340,0,0,2340,1.0,2340,1.0
ion_channel,D00195,5362471,hsa:1139,P36544,-6.7887,3257,6005,0.5423813488759367,3256,2,0,3254,0.9993857493857494,3254,0.9993857493857494
ion_channel,D00195,5362471,hsa:55584,Q9UGM1,-6.9951,2741,6005,0.45645295587010826,2740,1,0,2739,0.9996350364963503,2739,0.9996350364963503
ion_channel,D00225,2118,hsa:2554,P14867,-7.1659,4311,7474,0.5767995718490768,4310,6,0,4304,0.9986078886310905,4304,0.9986078886310905
ion_channel,D00225,2118,hsa:2557,P48169,-7.5083,3321,7474,0.4443403799839443,3320,4,0,3316,0.9987951807228915,3316,0.9987951807228915
ion_channel,D00225,2118,hsa:2558,P31644,-7.7369,2737,7474,0.3662028364998662,2736,3,0,2733,0.9989035087719298,2733,0.9989035087719298
ion_channel,D00225,2118,hsa:2561,P47870,-7.8666,2406,7474,0.32191597538132194,2405,1,0,2404,0.9995841995841996,2404,0.9995841995841996
ion_channel,D00225,2118,hsa:2562,P28472,-7.7369,2736,7474,0.3660690393363661,2735,2,0,2733,0.9992687385740402,2733,0.9992687385740402
ion_channel,D00225,2118,hsa:2563,O14764,-7.3805,3701,7474,0.4951833021139952,3700,5,0,3695,0.9986486486486487,3695,0.9986486486486487
ion_channel,D00225,2118,hsa:2566,P18507,-8.5974,1018,7474,0.1362055124431362,1017,0,0,1017,1.0,1017,1.0
ion_channel,D00228,2170,hsa:6532,P31645,-8.6128,454,7326,0.06197106197106197,453,0,0,453,1.0,453,1.0
ion_channel,D00234,2247,hsa:3757,Q12809,-8.2373,2589,7281,0.35558302430984756,2588,0,0,2588,1.0,2588,1.0
ion_channel,D00252,2554,hsa:55800,Q9NY72,-7.0039,4424,7475,0.5918394648829431,4423,4,0,4419,0.9990956364458512,4419,0.9990956364458512
ion_channel,D00252,2554,hsa:6324,Q07699,-7.288,3628,7475,0.48535117056856186,3627,3,0,3624,0.9991728701406121,3624,0.9991728701406121
ion_channel,D00252,2554,hsa:6330,Q8IWT1,-6.6145,5468,7475,0.731505016722408,5467,6,0,5461,0.9989025059447595,5461,0.9989025059447595
ion_channel,D00252,2554,hsa:6332,Q01118,-9.1851,328,7475,0.04387959866220736,327,1,0,326,0.9969418960244648,326,0.9969418960244648
ion_channel,D00252,2554,hsa:6337,P37088,-9.0931,391,7475,0.052307692307692305,390,2,0,388,0.9948717948717949,388,0.9948717948717949
ion_channel,D00252,2554,hsa:6338,P51168,-6.9604,4533,7475,0.6064214046822742,4532,5,0,4527,0.9988967343336276,4527,0.9988967343336276
ion_channel,D00252,2554,hsa:6340,P51170,-9.2834,256,7475,0.034247491638795986,255,0,0,255,1.0,255,1.0
ion_channel,D00274,2769,hsa:3757,Q12809,-7.7652,1581,7280,0.21717032967032968,1580,0,0,1580,1.0,1580,1.0
ion_channel,D00293,3016,hsa:2554,P14867,-6.8811,3531,7410,0.47651821862348176,3530,6,0,3524,0.998300283286119,3524,0.998300283286119
ion_channel,D00293,3016,hsa:2557,P48169,-6.8625,3578,7410,0.48286099865047233,3577,7,0,3570,0.9980430528375733,3570,0.9980430528375733
ion_channel,D00293,3016,hsa:2558,P31644,-7.1753,2714,7410,0.3662618083670715,2713,5,0,2708,0.9981570217471434,2708,0.9981570217471434
ion_channel,D00293,3016,hsa:2561,P47870,-7.3005,2404,7410,0.3244264507422402,2403,1,0,2402,0.9995838535164377,2402,0.9995838535164377
ion_channel,D00293,3016,hsa:2562,P28472,-7.1753,2713,7410,0.3661268556005398,2712,4,0,2708,0.9985250737463127,2708,0.9985250737463127
ion_channel,D00293,3016,hsa:2563,O14764,-6.7262,4004,7410,0.5403508771929825,4003,8,0,3995,0.9980014988758431,3995,0.9980014988758431
ion_channel,D00293,3016,hsa:2566,P18507,-7.2501,2514,7410,0.33927125506072875,2513,3,0,2510,0.9988062077198567,2510,0.9988062077198567
ion_channel,D00293,3016,hsa:2741,P23415,-6.6902,4105,7410,0.5539811066126855,4104,9,0,4095,0.9978070175438597,4095,0.9978070175438597
ion_channel,D00293,3016,hsa:2742,P23416,-7.7158,1441,7410,0.19446693657219974,1440,0,0,1440,1.0,1440,1.0
ion_channel,D00293,3016,hsa:2743,P48167,-7.2566,2498,7410,0.33711201079622133,2497,2,0,2495,0.999199038846616,2495,0.999199038846616
ion_channel,D00294,3019,hsa:10008,Q9Y6H6,-4.7652,6639,7344,0.9040032679738562,6638,22,0,6616,0.9966857487194938,6616,0.9966857487194938
ion_channel,D00294,3019,hsa:27345,Q86W47,-5.433,5316,7344,0.7238562091503268,5315,17,0,5298,0.9968015051740358,5298,0.9968015051740358
ion_channel,D00294,3019,hsa:2890,P42261,-4.0092,7082,7344,0.9643246187363834,7081,25,0,7056,0.9964694252224262,7056,0.9964694252224262
ion_channel,D00294,3019,hsa:2891,P42262,-5.6783,4520,7344,0.6154684095860566,4519,14,0,4505,0.9969019694622704,4505,0.9969019694622704
ion_channel,D00294,3019,hsa:3738,P22001,-6.6163,1628,7344,0.22167755991285404,1627,4,0,1623,0.9975414874001229,1623,0.9975414874001229
ion_channel,D00294,3019,hsa:3745,Q14721,-5.5821,4840,7344,0.659041394335512,4839,16,0,4823,0.99669353172143,4823,0.99669353172143
ion_channel,D00294,3019,hsa:3746,P48547,-5.727,4354,7344,0.5928649237472767,4353,13,0,4340,0.9970135538708936,4340,0.9970135538708936
ion_channel,D00294,3019,hsa:3749,Q03721,-4.5717,6789,7344,0.9244281045751634,6788,24,0,6764,0.9964643488509134,6764,0.9964643488509134
ion_channel,D00294,3019,hsa:3751,Q9NZV8,-6.1864,2850,7344,0.3880718954248366,2849,9,0,2840,0.9968409968409968,2840,0.9968409968409968
ion_channel,D00294,3019,hsa:3752,Q9UK17,-6.4993,1924,7344,0.2619825708061002,1923,5,0,1918,0.9973998959958398,1918,0.9973998959958398
ion_channel,D00294,3019,hsa:3753,P15382,-5.6625,4566,7344,0.6217320261437909,4565,15,0,4550,0.9967141292442497,4550,0.9967141292442497
ion_channel,D00294,3019,hsa:3756,O95259,-5.3788,5479,7344,0.7460511982570807,5478,18,0,5460,0.9967141292442497,5460,0.9967141292442497
ion_channel,D00294,3019,hsa:3757,Q12809,-6.692,1438,7344,0.19580610021786493,1437,3,0,1434,0.9979123173277662,1434,0.9979123173277662
ion_channel,D00294,3019,hsa:3759,P63252,-2.7857,7306,7344,0.9948257080610022,7305,29,0,7276,0.9960301163586585,7276,0.9960301163586585
ion_channel,D00294,3019,hsa:3761,P48050,-3.5608,7207,7344,0.9813453159041394,7206,26,0,7180,0.9963918956425202,7180,0.9963918956425202
ion_channel,D00294,3019,hsa:3765,Q92806,-2.8945,7303,7344,0.994417211328976,7302,28,0,7274,0.9961654341276363,7274,0.9961654341276363
ion_channel,D00294,3019,hsa:3775,O00180,-6.1785,2873,7344,0.3912037037037037,2872,10,0,2862,0.9965181058495822,2862,0.9965181058495822
ion_channel,D00294,3019,hsa:3778,Q12791,-7.1683,546,7344,0.07434640522875817,545,0,0,545,1.0,545,1.0
ion_channel,D00294,3019,hsa:3781,Q9H2S1,-4.8114,6596,7344,0.8981481481481481,6595,21,0,6574,0.9968157695223654,6574,0.9968157695223654
ion_channel,D00294,3019,hsa:3783,O15554,-5.7579,4239,7344,0.5772058823529411,4238,12,0,4226,0.997168475696083,4226,0.997168475696083
ion_channel,D00294,3019,hsa:3784,P51787,-5.9319,3649,7344,0.4968681917211329,3648,11,0,3637,0.996984649122807,3637,0.996984649122807
ion_channel,D00294,3019,hsa:3785,O43526,-6.9336,930,7344,0.12663398692810457,929,1,0,928,0.9989235737351991,928,0.9989235737351991
ion_channel,D00294,3019,hsa:3786,O43525,-5.0144,6341,7344,0.8634259259259259,6340,20,0,6320,0.9968454258675079,6320,0.9968454258675079
ion_channel,D00294,3019,hsa:50801,Q9NYG8,-6.3972,2212,7344,0.30119825708061004,2211,7,0,2204,0.9968340117593849,2204,0.9968340117593849
ion_channel,D00294,3019,hsa:51305,Q9NPC2,-3.4271,7242,7344,0.9861111111111112,7241,27,0,7214,0.9962712332550753,7214,0.9962712332550753
ion_channel,D00294,3019,hsa:54207,P57789,-6.3549,2340,7344,0.31862745098039214,2339,8,0,2331,0.9965797349294571,2331,0.9965797349294571
ion_channel,D00294,3019,hsa:56479,Q9NR82,-5.2989,5713,7344,0.7779139433551199,5712,19,0,5693,0.9966736694677871,5693,0.9966736694677871
ion_channel,D00294,3019,hsa:8514,Q13303,-6.8492,1104,7344,0.1503267973856209,1103,2,0,1101,0.9981867633726201,1101,0.9981867633726201
ion_channel,D00294,3019,hsa:9132,P56696,-6.4147,2148,7344,0.29248366013071897,2147,6,0,2141,0.9972054028877504,2141,0.9972054028877504
ion_channel,D00294,3019,hsa:9992,Q9Y6J6,-4.6423,6741,7344,0.9178921568627451,6740,23,0,6717,0.9965875370919881,6717,0.9965875370919881
ion_channel,D00303,3114,hsa:55800,Q9NY72,-5.9794,3990,7386,0.5402112103980503,3989,4,0,3985,0.9989972424166458,3985,0.9989972424166458
ion_channel,D00303,3114,hsa:6324,Q07699,-5.653,5014,7386,0.6788518819388032,5013,5,0,5008,0.9990025932575304,5008,0.9990025932575304
ion_channel,D00303,3114,hsa:6330,Q8IWT1,-6.3145,2912,7386,0.3942594096940157,2911,3,0,2908,0.9989694263139814,2908,0.9989694263139814
ion_channel,D00303,3114,hsa:6337,P37088,-7.65,389,7386,0.05266720823178987,388,0,0,388,1.0,388,1.0
