reason,category,kegg_drug,pubchem_cid,ligand_title,kegg_target,target_uniprots
missing_ligand_affinity_file,ion_channel,D00615,60496,Amlodipine Besylate,hsa:779,Q13698
missing_ligand_affinity_file,ion_channel,D00616,62920,Diltiazem Hydrochloride,hsa:3736,Q09470
missing_ligand_affinity_file,ion_channel,D00616,62920,Diltiazem Hydrochloride,hsa:3737,P16389
missing_ligand_affinity_file,ion_channel,D00616,62920,Diltiazem Hydrochloride,hsa:3738,P22001
missing_ligand_affinity_file,ion_channel,D00616,62920,Diltiazem Hydrochloride,hsa:3741,P22460
missing_ligand_affinity_file,ion_channel,D00616,62920,Diltiazem Hydrochloride,hsa:3746,P48547
missing_ligand_affinity_file,ion_channel,D00616,62920,Diltiazem Hydrochloride,hsa:775,Q13936
missing_ligand_affinity_file,ion_channel,D00616,62920,Diltiazem Hydrochloride,hsa:778,O60840
missing_ligand_affinity_file,ion_channel,D00616,62920,Diltiazem Hydrochloride,hsa:779,Q13698
missing_ligand_affinity_file,ion_channel,D00617,41114,Nicardipine Hydrochloride,hsa:3739,P22459
missing_ligand_affinity_file,ion_channel,D00617,41114,Nicardipine Hydrochloride,hsa:773,O00555
missing_ligand_affinity_file,ion_channel,D00617,41114,Nicardipine Hydrochloride,hsa:775,Q13936
missing_ligand_affinity_file,ion_channel,D00617,41114,Nicardipine Hydrochloride,hsa:776,Q01668;Q59GD8
missing_ligand_affinity_file,ion_channel,D00617,41114,Nicardipine Hydrochloride,hsa:778,O60840
missing_ligand_affinity_file,ion_channel,D00617,41114,Nicardipine Hydrochloride,hsa:779,Q13698
missing_uniprot_affinity_for_target,ion_channel,D00618,4499,Nisoldipine,hsa:10369,Q9Y698
missing_uniprot_affinity_for_target,ion_channel,D00618,4499,Nisoldipine,hsa:27092,Q9UBN1
missing_uniprot_affinity_for_target,ion_channel,D00618,4499,Nisoldipine,hsa:3708,Q14643
missing_uniprot_affinity_for_target,ion_channel,D00618,4499,Nisoldipine,hsa:3710,A6H8K3;Q14573;Q59ES2
missing_uniprot_affinity_for_target,ion_channel,D00618,4499,Nisoldipine,hsa:55799,Q8IZS8
missing_uniprot_affinity_for_target,ion_channel,D00618,4499,Nisoldipine,hsa:59284,P62955
missing_uniprot_affinity_for_target,ion_channel,D00618,4499,Nisoldipine,hsa:774,Q00975
missing_uniprot_affinity_for_target,ion_channel,D00618,4499,Nisoldipine,hsa:775,Q13936
missing_uniprot_affinity_for_target,ion_channel,D00618,4499,Nisoldipine,hsa:778,O60840
missing_uniprot_affinity_for_target,ion_channel,D00618,4499,Nisoldipine,hsa:783,Q08289
missing_uniprot_affinity_for_target,ion_channel,D00618,4499,Nisoldipine,hsa:786,Q06432
missing_uniprot_affinity_for_target,ion_channel,D00618,4499,Nisoldipine,hsa:8911,Q9P0X4
missing_uniprot_affinity_for_target,ion_channel,D00618,4499,Nisoldipine,hsa:8912,B3KQH9;O95180
missing_uniprot_affinity_for_target,ion_channel,D00618,4499,Nisoldipine,hsa:9254,Q9NY47
missing_uniprot_affinity_for_target,ion_channel,D00618,4499,Nisoldipine,hsa:93589,Q7Z3S7
missing_uniprot_affinity_for_target,ion_channel,D00619,62969,Verapamil Hydrochloride,hsa:3743,Q96RP8
missing_uniprot_affinity_for_target,ion_channel,D00619,62969,Verapamil Hydrochloride,hsa:3744,Q16322
missing_uniprot_affinity_for_target,ion_channel,D00619,62969,Verapamil Hydrochloride,hsa:3747,Q96PR1
missing_uniprot_affinity_for_target,ion_channel,D00619,62969,Verapamil Hydrochloride,hsa:3763,P48051
missing_uniprot_affinity_for_target,ion_channel,D00619,62969,Verapamil Hydrochloride,hsa:775,Q13936
missing_uniprot_affinity_for_target,ion_channel,D00629,4507,Nitrendipine,hsa:10369,Q9Y698
missing_uniprot_affinity_for_target,ion_channel,D00629,4507,Nitrendipine,hsa:27092,Q9UBN1
missing_uniprot_affinity_for_target,ion_channel,D00629,4507,Nitrendipine,hsa:3708,Q14643
missing_uniprot_affinity_for_target,ion_channel,D00629,4507,Nitrendipine,hsa:3710,A6H8K3;Q14573;Q59ES2
missing_uniprot_affinity_for_target,ion_channel,D00629,4507,Nitrendipine,hsa:55799,Q8IZS8
missing_uniprot_affinity_for_target,ion_channel,D00629,4507,Nitrendipine,hsa:59284,P62955
missing_uniprot_affinity_for_target,ion_channel,D00629,4507,Nitrendipine,hsa:774,Q00975
missing_uniprot_affinity_for_target,ion_channel,D00629,4507,Nitrendipine,hsa:775,Q13936
missing_uniprot_affinity_for_target,ion_channel,D00629,4507,Nitrendipine,hsa:778,O60840
missing_uniprot_affinity_for_target,ion_channel,D00629,4507,Nitrendipine,hsa:783,Q08289
missing_uniprot_affinity_for_target,ion_channel,D00629,4507,Nitrendipine,hsa:786,Q06432
missing_uniprot_affinity_for_target,ion_channel,D00629,4507,Nitrendipine,hsa:8911,Q9P0X4
missing_uniprot_affinity_for_target,ion_channel,D00629,4507,Nitrendipine,hsa:8912,B3KQH9;O95180
missing_uniprot_affinity_for_target,ion_channel,D00629,4507,Nitrendipine,hsa:9254,Q9NY47
missing_uniprot_affinity_for_target,ion_channel,D00629,4507,Nitrendipine,hsa:93589,Q7Z3S7
missing_uniprot_affinity_for_target,ion_channel,D00636,441325,Amiodarone Hydrochloride,hsa:3743,Q96RP8
missing_uniprot_affinity_for_target,ion_channel,D00638,41022,Flecainide Acetate,hsa:3736,Q09470
missing_uniprot_affinity_for_target,ion_channel,D00638,41022,Flecainide Acetate,hsa:3737,P16389
missing_uniprot_affinity_for_target,ion_channel,D00638,41022,Flecainide Acetate,hsa:3741,P22460
missing_uniprot_affinity_for_target,ion_channel,D00638,41022,Flecainide Acetate,hsa:3743,Q96RP8
missing_uniprot_affinity_for_target,ion_channel,D00638,41022,Flecainide Acetate,hsa:6323,P35498
missing_uniprot_affinity_for_target,ion_channel,D00638,41022,Flecainide Acetate,hsa:6326,Q99250
missing_uniprot_affinity_for_target,ion_channel,D00638,41022,Flecainide Acetate,hsa:6328,Q9C007;Q9NY46
missing_uniprot_affinity_for_target,ion_channel,D00638,41022,Flecainide Acetate,hsa:6329,P35499
missing_uniprot_affinity_for_target,ion_channel,D00638,41022,Flecainide Acetate,hsa:6331,Q14524
missing_uniprot_affinity_for_target,ion_channel,D00638,41022,Flecainide Acetate,hsa:6334,Q6B4S4;Q9UQD0
missing_uniprot_affinity_for_target,ion_channel,D00638,41022,Flecainide Acetate,hsa:6335,Q15858
missing_uniprot_affinity_for_target,ion_channel,D00639,21467,Mexiletine Hydrochloride,hsa:6323,P35498
missing_uniprot_affinity_for_target,ion_channel,D00639,21467,Mexiletine Hydrochloride,hsa:6326,Q99250
missing_uniprot_affinity_for_target,ion_channel,D00639,21467,Mexiletine Hydrochloride,hsa:6334,Q6B4S4;Q9UQD0
missing_uniprot_affinity_for_target,ion_channel,D00639,21467,Mexiletine Hydrochloride,hsa:6335,Q15858
missing_uniprot_affinity_for_target,ion_channel,D00640,36708,Propafenone Hydrochloride,hsa:3741,P22460
missing_uniprot_affinity_for_target,ion_channel,D00640,36708,Propafenone Hydrochloride,hsa:6323,P35498
missing_uniprot_affinity_for_target,ion_channel,D00640,36708,Propafenone Hydrochloride,hsa:6326,Q99250
missing_uniprot_affinity_for_target,ion_channel,D00640,36708,Propafenone Hydrochloride,hsa:6328,Q9C007;Q9NY46
missing_uniprot_affinity_for_target,ion_channel,D00640,36708,Propafenone Hydrochloride,hsa:6329,P35499
missing_uniprot_affinity_for_target,ion_channel,D00640,36708,Propafenone Hydrochloride,hsa:6331,Q14524
missing_uniprot_affinity_for_target,ion_channel,D00640,36708,Propafenone Hydrochloride,hsa:6334,Q6B4S4;Q9UQD0
missing_uniprot_affinity_for_target,ion_channel,D00640,36708,Propafenone Hydrochloride,hsa:6335,Q15858
missing_uniprot_affinity_for_target,ion_channel,D00640,36708,Propafenone Hydrochloride,hsa:8645,O95279
missing_uniprot_affinity_for_target,ion_channel,D00642,64642,Quinaglute (TN),hsa:27133,Q8NCM2
missing_uniprot_affinity_for_target,ion_channel,D00642,64642,Quinaglute (TN),hsa:3739,P22459
missing_uniprot_affinity_for_target,ion_channel,D00642,64642,Quinaglute (TN),hsa:3741,P22460
missing_uniprot_affinity_for_target,ion_channel,D00642,64642,Quinaglute (TN),hsa:3743,Q96RP8
missing_uniprot_affinity_for_target,ion_channel,D00642,64642,Quinaglute (TN),hsa:6323,P35498
missing_uniprot_affinity_for_target,ion_channel,D00642,64642,Quinaglute (TN),hsa:6326,Q99250
missing_uniprot_affinity_for_target,ion_channel,D00642,64642,Quinaglute (TN),hsa:6328,Q9C007;Q9NY46
missing_uniprot_affinity_for_target,ion_channel,D00642,64642,Quinaglute (TN),hsa:6329,P35499
missing_uniprot_affinity_for_target,ion_channel,D00642,64642,Quinaglute (TN),hsa:6331,Q14524
missing_uniprot_affinity_for_target,ion_channel,D00642,64642,Quinaglute (TN),hsa:6334,Q6B4S4;Q9UQD0
missing_uniprot_affinity_for_target,ion_channel,D00642,64642,Quinaglute (TN),hsa:6335,Q15858
missing_uniprot_affinity_for_target,ion_channel,D00642,64642,Quinaglute (TN),hsa:83795,Q96T55
missing_uniprot_affinity_for_target,ion_channel,D00642,64642,Quinaglute (TN),hsa:8645,O95279
missing_uniprot_affinity_for_target,ion_channel,D00642,64642,Quinaglute (TN),hsa:9424,B2RDS2;Q9Y257
missing_uniprot_affinity_for_target,ion_channel,D00647,71329,Dofetilide,hsa:27133,Q8NCM2
missing_ligand_affinity_file,ion_channel,D00648,5281065,Ibutilide Fumarate,hsa:3757,Q12809;Q15BH2
missing_ligand_affinity_file,ion_channel,D00648,5281065,Ibutilide Fumarate,hsa:3767,B2RC52;Q14654
missing_ligand_affinity_file,ion_channel,D00648,5281065,Ibutilide Fumarate,hsa:3775,O00180
missing_ligand_affinity_file,ion_channel,D00648,5281065,Ibutilide Fumarate,hsa:775,Q13936
missing_ligand_affinity_file,ion_channel,D00648,5281065,Ibutilide Fumarate,hsa:781,P54289
missing_ligand_affinity_file,ion_channel,D00648,5281065,Ibutilide Fumarate,hsa:782,Q02641
missing_ligand_affinity_file,ion_channel,D00648,5281065,Ibutilide Fumarate,hsa:786,Q06432
missing_ligand_affinity_file,ion_channel,D00648,5281065,Ibutilide Fumarate,hsa:81033,B4DKC0;Q9H252
missing_ligand_affinity_file,ion_channel,D00648,5281065,Ibutilide Fumarate,hsa:90134,Q9NS40
missing_ligand_affinity_file,ion_channel,D00648,5281065,Ibutilide Fumarate,hsa:9424,B2RDS2;Q9Y257
missing_ligand_affinity_file,ion_channel,D00649,68540,Amiloride Hydrochloride,hsa:40,Q16515
missing_ligand_affinity_file,ion_channel,D00649,68540,Amiloride Hydrochloride,hsa:41,A8K1U5;P78348
missing_ligand_affinity_file,ion_channel,D00649,68540,Amiloride Hydrochloride,hsa:51802,Q9NY37
missing_ligand_affinity_file,ion_channel,D00649,68540,Amiloride Hydrochloride,hsa:5310,P98161
missing_ligand_affinity_file,ion_channel,D00649,68540,Amiloride Hydrochloride,hsa:55515,A0A8I5KPF5
missing_ligand_affinity_file,ion_channel,D00649,68540,Amiloride Hydrochloride,hsa:57192,Q9GZU1
missing_ligand_affinity_file,ion_channel,D00649,68540,Amiloride Hydrochloride,hsa:6337,P37088
missing_ligand_affinity_file,ion_channel,D00649,68540,Amiloride Hydrochloride,hsa:6338,B2R812;P51168
missing_ligand_affinity_file,ion_channel,D00649,68540,Amiloride Hydrochloride,hsa:6339,P51172
missing_ligand_affinity_file,ion_channel,D00649,68540,Amiloride Hydrochloride,hsa:6340,A5X2V1;P51170
missing_ligand_affinity_file,ion_channel,D00649,68540,Amiloride Hydrochloride,hsa:7225,Q9Y210
missing_ligand_affinity_file,ion_channel,D00649,68540,Amiloride Hydrochloride,hsa:8912,B3KQH9;O95180
missing_ligand_affinity_file,ion_channel,D00649,68540,Amiloride Hydrochloride,hsa:8913,O43497
missing_ligand_affinity_file,ion_channel,D00649,68540,Amiloride Hydrochloride,hsa:9311,Q9UHC3
missing_uniprot_affinity_for_target,ion_channel,D00677,6918003,Granisetron hydrochloride (JAN/USP),hsa:170572,Q8WXA8
missing_uniprot_affinity_for_target,ion_channel,D00677,6918003,Granisetron hydrochloride (JAN/USP),hsa:200909,Q70Z44
missing_uniprot_affinity_for_target,ion_channel,D00677,6918003,Granisetron hydrochloride (JAN/USP),hsa:285242,A5X5Y0
missing_uniprot_affinity_for_target,ion_channel,D00677,6918003,Granisetron hydrochloride (JAN/USP),hsa:3359,B4E398;P46098
missing_uniprot_affinity_for_target,ion_channel,D00677,6918003,Granisetron hydrochloride (JAN/USP),hsa:9177,O95264
missing_uniprot_affinity_for_target,ion_channel,D00678,59774,Zofran,hsa:170572,Q8WXA8
missing_uniprot_affinity_for_target,ion_channel,D00678,59774,Zofran,hsa:200909,Q70Z44
missing_uniprot_affinity_for_target,ion_channel,D00678,59774,Zofran,hsa:285242,A5X5Y0
missing_uniprot_affinity_for_target,ion_channel,D00678,59774,Zofran,hsa:3359,B4E398;P46098
missing_uniprot_affinity_for_target,ion_channel,D00678,59774,Zofran,hsa:9177,O95264
missing_uniprot_affinity_for_target,ion_channel,D00708,3292,Ethotoin,hsa:6331,Q14524
missing_uniprot_affinity_for_target,ion_channel,D00709,5284583,Levetiracetam,hsa:6323,P35498
missing_uniprot_affinity_for_target,ion_channel,D00711,15851,Ketamine Hydrochloride,hsa:116443,Q8TCU5
missing_uniprot_affinity_for_target,ion_channel,D00711,15851,Ketamine Hydrochloride,hsa:116444,O60391;Q5F0I5
missing_uniprot_affinity_for_target,ion_channel,D00711,15851,Ketamine Hydrochloride,hsa:2555,P47869
missing_uniprot_affinity_for_target,ion_channel,D00711,15851,Ketamine Hydrochloride,hsa:2556,P34903
missing_uniprot_affinity_for_target,ion_channel,D00711,15851,Ketamine Hydrochloride,hsa:2559,Q16445
missing_uniprot_affinity_for_target,ion_channel,D00711,15851,Ketamine Hydrochloride,hsa:2905,A0A8D9PH81;O15398;Q14957
missing_uniprot_affinity_for_target,ion_channel,D00711,15851,Ketamine Hydrochloride,hsa:2906,O15399;Q59G17
missing_uniprot_affinity_for_target,ion_channel,D00726,4168,Metoclopramide,hsa:1136,P32297
missing_uniprot_affinity_for_target,ion_channel,D00726,4168,Metoclopramide,hsa:1140,P11230
missing_uniprot_affinity_for_target,ion_channel,D00726,4168,Metoclopramide,hsa:1144,Q07001
missing_uniprot_affinity_for_target,ion_channel,D00726,4168,Metoclopramide,hsa:1145,Q04844
missing_uniprot_affinity_for_target,ion_channel,D00726,4168,Metoclopramide,hsa:285242,A5X5Y0
missing_uniprot_affinity_for_target,ion_channel,D00726,4168,Metoclopramide,hsa:3359,B4E398;P46098
missing_uniprot_affinity_for_target,ion_channel,D00726,4168,Metoclopramide,hsa:57053,Q9GZZ6
missing_uniprot_affinity_for_target,ion_channel,D00726,4168,Metoclopramide,hsa:8973,Q15825
missing_uniprot_affinity_for_target,ion_channel,D00726,4168,Metoclopramide,hsa:9177,O95264
missing_uniprot_affinity_for_target,ion_channel,D00732,441348,Chloroprocaine Hydrochloride,hsa:6323,P35498
missing_uniprot_affinity_for_target,ion_channel,D00732,441348,Chloroprocaine Hydrochloride,hsa:6326,Q99250
missing_uniprot_affinity_for_target,ion_channel,D00732,441348,Chloroprocaine Hydrochloride,hsa:6328,Q9C007;Q9NY46
missing_uniprot_affinity_for_target,ion_channel,D00732,441348,Chloroprocaine Hydrochloride,hsa:6329,P35499
missing_uniprot_affinity_for_target,ion_channel,D00732,441348,Chloroprocaine Hydrochloride,hsa:6331,Q14524
missing_uniprot_affinity_for_target,ion_channel,D00732,441348,Chloroprocaine Hydrochloride,hsa:6334,Q6B4S4;Q9UQD0
missing_uniprot_affinity_for_target,ion_channel,D00732,441348,Chloroprocaine Hydrochloride,hsa:6335,Q15858
missing_uniprot_affinity_for_target,ion_channel,D00732,441348,Chloroprocaine Hydrochloride,hsa:6336,Q9Y5Y9
missing_uniprot_affinity_for_target,ion_channel,D00732,441348,Chloroprocaine Hydrochloride,hsa:8645,O95279
missing_uniprot_affinity_for_target,ion_channel,D00733,3025,Dibucaine,hsa:6331,Q14524
missing_uniprot_affinity_for_target,ion_channel,D00733,3025,Dibucaine,hsa:6336,Q9Y5Y9
missing_uniprot_affinity_for_target,ion_channel,D00735,68304,Dyclonine Hydrochloride,hsa:6323,P35498
missing_uniprot_affinity_for_target,ion_channel,D00735,68304,Dyclonine Hydrochloride,hsa:6326,Q99250
missing_uniprot_affinity_for_target,ion_channel,D00735,68304,Dyclonine Hydrochloride,hsa:6334,Q6B4S4;Q9UQD0
missing_uniprot_affinity_for_target,ion_channel,D00735,68304,Dyclonine Hydrochloride,hsa:6335,Q15858
missing_uniprot_affinity_for_target,ion_channel,D00735,68304,Dyclonine Hydrochloride,hsa:8645,O95279
missing_uniprot_affinity_for_target,ion_channel,D00738,66070,Mepivacaine Hydrochloride,hsa:6323,P35498
missing_uniprot_affinity_for_target,ion_channel,D00738,66070,Mepivacaine Hydrochloride,hsa:6326,Q99250
missing_uniprot_affinity_for_target,ion_channel,D00738,66070,Mepivacaine Hydrochloride,hsa:6328,Q9C007;Q9NY46
missing_uniprot_affinity_for_target,ion_channel,D00738,66070,Mepivacaine Hydrochloride,hsa:6329,P35499
missing_uniprot_affinity_for_target,ion_channel,D00738,66070,Mepivacaine Hydrochloride,hsa:6331,Q14524
missing_uniprot_affinity_for_target,ion_channel,D00738,66070,Mepivacaine Hydrochloride,hsa:6334,Q6B4S4;Q9UQD0
missing_uniprot_affinity_for_target,ion_channel,D00738,66070,Mepivacaine Hydrochloride,hsa:6335,Q15858
missing_uniprot_affinity_for_target,ion_channel,D00738,66070,Mepivacaine Hydrochloride,hsa:6336,Q9Y5Y9
missing_uniprot_affinity_for_target,ion_channel,D00738,66070,Mepivacaine Hydrochloride,hsa:8645,O95279
missing_ligand_affinity_file,ion_channel,D00739,73957,Pramoxine Hydrochloride,hsa:6323,P35498
missing_ligand_affinity_file,ion_channel,D00739,73957,Pramoxine Hydrochloride,hsa:6326,Q99250
missing_ligand_affinity_file,ion_channel,D00739,73957,Pramoxine Hydrochloride,hsa:6328,Q9C007;Q9NY46
missing_ligand_affinity_file,ion_channel,D00739,73957,Pramoxine Hydrochloride,hsa:6329,P35499
missing_ligand_affinity_file,ion_channel,D00739,73957,Pramoxine Hydrochloride,hsa:6331,Q14524
missing_ligand_affinity_file,ion_channel,D00739,73957,Pramoxine Hydrochloride,hsa:6334,Q6B4S4;Q9UQD0
missing_ligand_affinity_file,ion_channel,D00739,73957,Pramoxine Hydrochloride,hsa:6335,Q15858
missing_ligand_affinity_file,ion_channel,D00739,73957,Pramoxine Hydrochloride,hsa:6336,Q9Y5Y9
missing_ligand_affinity_file,ion_channel,D00739,73957,Pramoxine Hydrochloride,hsa:8645,O95279
missing_uniprot_affinity_for_target,ion_channel,D00740,5795,Procaine Hydrochloride,hsa:6323,P35498
missing_uniprot_affinity_for_target,ion_channel,D00740,5795,Procaine Hydrochloride,hsa:6326,Q99250
missing_uniprot_affinity_for_target,ion_channel,D00740,5795,Procaine Hydrochloride,hsa:6328,Q9C007;Q9NY46
missing_uniprot_affinity_for_target,ion_channel,D00740,5795,Procaine Hydrochloride,hsa:6329,P35499
missing_uniprot_affinity_for_target,ion_channel,D00740,5795,Procaine Hydrochloride,hsa:6331,Q14524
missing_uniprot_affinity_for_target,ion_channel,D00740,5795,Procaine Hydrochloride,hsa:6334,Q6B4S4;Q9UQD0
missing_uniprot_affinity_for_target,ion_channel,D00740,5795,Procaine Hydrochloride,hsa:6335,Q15858
missing_uniprot_affinity_for_target,ion_channel,D00740,5795,Procaine Hydrochloride,hsa:6336,Q9Y5Y9
missing_uniprot_affinity_for_target,ion_channel,D00740,5795,Procaine Hydrochloride,hsa:8645,O95279
missing_uniprot_affinity_for_target,ion_channel,D00741,8695,Tetracaine Hydrochloride,hsa:6323,P35498
missing_uniprot_affinity_for_target,ion_channel,D00741,8695,Tetracaine Hydrochloride,hsa:6326,Q99250
missing_uniprot_affinity_for_target,ion_channel,D00741,8695,Tetracaine Hydrochloride,hsa:6328,Q9C007;Q9NY46
missing_uniprot_affinity_for_target,ion_channel,D00741,8695,Tetracaine Hydrochloride,hsa:6329,P35499
missing_uniprot_affinity_for_target,ion_channel,D00741,8695,Tetracaine Hydrochloride,hsa:6331,Q14524
missing_uniprot_affinity_for_target,ion_channel,D00741,8695,Tetracaine Hydrochloride,hsa:6334,Q6B4S4;Q9UQD0
missing_uniprot_affinity_for_target,ion_channel,D00741,8695,Tetracaine Hydrochloride,hsa:6335,Q15858
missing_uniprot_affinity_for_target,ion_channel,D00741,8695,Tetracaine Hydrochloride,hsa:6336,Q9Y5Y9
missing_uniprot_affinity_for_target,ion_channel,D00741,8695,Tetracaine Hydrochloride,hsa:8645,O95279
missing_ligand_affinity_file,ion_channel,D00759,62886,Cisatracurium Besylate,hsa:1135,Q15822
missing_ligand_affinity_file,ion_channel,D00760,60168,Doxacurium chloride [VANDF],hsa:1135,Q15822
missing_uniprot_affinity_for_target,ion_channel,D00775,5070,Riluzole,hsa:116443,Q8TCU5
missing_uniprot_affinity_for_target,ion_channel,D00775,5070,Riluzole,hsa:2892,P42263;Q17R51
missing_uniprot_affinity_for_target,ion_channel,D00775,5070,Riluzole,hsa:2893,P48058;Q1WWK6
missing_uniprot_affinity_for_target,ion_channel,D00775,5070,Riluzole,hsa:2899,Q13003
missing_uniprot_affinity_for_target,ion_channel,D00775,5070,Riluzole,hsa:2900,A0A8D9PH79;B2RAP6;Q16099
missing_uniprot_affinity_for_target,ion_channel,D00775,5070,Riluzole,hsa:2901,Q16478
missing_uniprot_affinity_for_target,ion_channel,D00775,5070,Riluzole,hsa:51802,Q9NY37
missing_uniprot_affinity_for_target,ion_channel,D00775,5070,Riluzole,hsa:55515,A0A8I5KPF5
missing_uniprot_affinity_for_target,ion_channel,D00775,5070,Riluzole,hsa:6328,Q9C007;Q9NY46
missing_uniprot_affinity_for_target,ion_channel,D00775,5070,Riluzole,hsa:6329,P35499
missing_uniprot_affinity_for_target,ion_channel,D00775,5070,Riluzole,hsa:6331,Q14524
missing_uniprot_affinity_for_target,ion_channel,D00775,5070,Riluzole,hsa:6332,Q01118
missing_uniprot_affinity_for_target,ion_channel,D00775,5070,Riluzole,hsa:6336,Q9Y5Y9
missing_uniprot_affinity_for_target,ion_channel,D00775,5070,Riluzole,hsa:6339,P51172
missing_uniprot_affinity_for_target,ion_channel,D00775,5070,Riluzole,hsa:9311,Q9UHC3
missing_ligand_affinity_file,ion_channel,D00791,67356,Fluphenazine Hydrochloride,hsa:3782,Q9UGI6
missing_uniprot_affinity_for_target,ion_channel,D00798,66062,Thioridazine Hydrochloride,hsa:3763,P48051
missing_ligand_affinity_file,ion_channel,D00799,66064,Trifluoperazine Hydrochloride,hsa:3781,Q9H2S1
missing_uniprot_affinity_for_target,ion_channel,D00809,11065,Amitriptyline Hydrochloride,hsa:3782,Q9UGI6
missing_uniprot_affinity_for_target,ion_channel,D00812,65327,Desipramine Hydrochloride,hsa:3782,Q9UGI6
missing_uniprot_affinity_for_target,ion_channel,D00816,441358,Nortriptyline Hydrochloride,hsa:3782,Q9UGI6
missing_uniprot_affinity_for_target,ion_channel,D00823,62857,Reconcile,hsa:3763,P48051
missing_uniprot_affinity_for_target,ion_channel,D00823,62857,Reconcile,hsa:3780,Q92952
missing_uniprot_affinity_for_target,ion_channel,D00823,62857,Reconcile,hsa:3782,Q9UGI6
missing_uniprot_affinity_for_target,ion_channel,D00831,65329,Mefloquine Hydrochloride,hsa:3784,P51787;Q96AI9
missing_ligand_affinity_file,ion_channel,D01108,24843,Magnesium Sulfate Heptahydrate,hsa:775,Q13936
missing_ligand_affinity_file,ion_channel,D01108,24843,Magnesium Sulfate Heptahydrate,hsa:781,P54289
missing_ligand_affinity_file,ion_channel,D01108,24843,Magnesium Sulfate Heptahydrate,hsa:786,Q06432
missing_uniprot_affinity_for_target,ion_channel,D01111,5311309,Nateglinide,hsa:3758,A8K432;P48048
missing_uniprot_affinity_for_target,ion_channel,D01118,122824,Ethopropazine Hydrochloride,hsa:116443,Q8TCU5
missing_uniprot_affinity_for_target,ion_channel,D01242,92163,Prilocaine Hydrochloride,hsa:3782,Q9UGI6
missing_uniprot_affinity_for_target,ion_channel,D01243,2789,Clobazam,hsa:6323,P35498
missing_uniprot_affinity_for_target,ion_channel,D01243,2789,Clobazam,hsa:6326,Q99250
missing_uniprot_affinity_for_target,ion_channel,D01243,2789,Clobazam,hsa:6328,Q9C007;Q9NY46
missing_uniprot_affinity_for_target,ion_channel,D01243,2789,Clobazam,hsa:6329,P35499
missing_uniprot_affinity_for_target,ion_channel,D01243,2789,Clobazam,hsa:6331,Q14524
missing_uniprot_affinity_for_target,ion_channel,D01243,2789,Clobazam,hsa:6334,Q6B4S4;Q9UQD0
missing_uniprot_affinity_for_target,ion_channel,D01243,2789,Clobazam,hsa:6335,Q15858
missing_uniprot_affinity_for_target,ion_channel,D01243,2789,Clobazam,hsa:6336,Q9Y5Y9
missing_uniprot_affinity_for_target,ion_channel,D01243,2789,Clobazam,hsa:8645,O95279
missing_uniprot_affinity_for_target,ion_channel,D01287,9270,Ethynodiol Diacetate,hsa:6334,Q6B4S4;Q9UQD0
missing_uniprot_affinity_for_target,ion_channel,D01287,9270,Ethynodiol Diacetate,hsa:8645,O95279
missing_ligand_affinity_file,ion_channel,D01295,71405,Pirenzepine Hydrochloride,hsa:10369,Q9Y698
missing_ligand_affinity_file,ion_channel,D01295,71405,Pirenzepine Hydrochloride,hsa:27092,Q9UBN1
missing_ligand_affinity_file,ion_channel,D01295,71405,Pirenzepine Hydrochloride,hsa:3708,Q14643
missing_ligand_affinity_file,ion_channel,D01295,71405,Pirenzepine Hydrochloride,hsa:3710,A6H8K3;Q14573;Q59ES2
missing_ligand_affinity_file,ion_channel,D01295,71405,Pirenzepine Hydrochloride,hsa:5310,P98161
missing_ligand_affinity_file,ion_channel,D01295,71405,Pirenzepine Hydrochloride,hsa:55503,Q9H1D0
missing_ligand_affinity_file,ion_channel,D01295,71405,Pirenzepine Hydrochloride,hsa:55799,Q8IZS8
missing_ligand_affinity_file,ion_channel,D01295,71405,Pirenzepine Hydrochloride,hsa:59284,P62955
missing_ligand_affinity_file,ion_channel,D01295,71405,Pirenzepine Hydrochloride,hsa:6261,P21817
missing_ligand_affinity_file,ion_channel,D01295,71405,Pirenzepine Hydrochloride,hsa:6262,Q92736
missing_ligand_affinity_file,ion_channel,D01295,71405,Pirenzepine Hydrochloride,hsa:6263,Q15413
missing_ligand_affinity_file,ion_channel,D01295,71405,Pirenzepine Hydrochloride,hsa:773,O00555
missing_ligand_affinity_file,ion_channel,D01295,71405,Pirenzepine Hydrochloride,hsa:774,Q00975
missing_ligand_affinity_file,ion_channel,D01295,71405,Pirenzepine Hydrochloride,hsa:775,Q13936
missing_ligand_affinity_file,ion_channel,D01295,71405,Pirenzepine Hydrochloride,hsa:776,Q01668;Q59GD8
missing_ligand_affinity_file,ion_channel,D01295,71405,Pirenzepine Hydrochloride,hsa:777,Q15878;Q59FG1
missing_ligand_affinity_file,ion_channel,D01295,71405,Pirenzepine Hydrochloride,hsa:778,O60840
missing_ligand_affinity_file,ion_channel,D01295,71405,Pirenzepine Hydrochloride,hsa:779,Q13698
missing_ligand_affinity_file,ion_channel,D01295,71405,Pirenzepine Hydrochloride,hsa:781,P54289
missing_ligand_affinity_file,ion_channel,D01295,71405,Pirenzepine Hydrochloride,hsa:782,Q02641
missing_ligand_affinity_file,ion_channel,D01295,71405,Pirenzepine Hydrochloride,hsa:783,Q08289
missing_ligand_affinity_file,ion_channel,D01295,71405,Pirenzepine Hydrochloride,hsa:784,P54284
